dates,website,stance
3 25 2020,https://foxbangor.com/national-news/missouri-man-charged-after-allegedly-licking-walmart-items-amid-coronavirus-fears/,support
3 25 2020,https://ne-np.facebook.com/FoxNews/posts/a-missouri-man-is-facing-a-criminal-charge-after-posting-a-video-of-himself-lick/10159188817271336/,support
3 25 2020,https://justeyou.blogspot.com/2020/03/missouri-man-charged-after-allegedly.html,support
None,http://myhobbylands.blogspot.com/2020/03/fox-news-missouri-man-charged-after.html,support
None,https://newscastpedia.blogspot.com/2020/03/missouri-man-charged-after-allegedly.html,support
3 25 2020,https://agcreation7519.blogspot.com/2020/03/fox-news-missouri-man-charged-after.html,support
3 25 2020,https://radionewsnetwork.blogspot.com/2020/03/fox-news-missouri-man-charged-after.html,support
3 25 2020,https://zauramarketing.blogspot.com/2020/03/fox-news-missouri-man-charged-after.html?m=1,support
3 25 2020,https://zauramarketing.blogspot.com/2020/03/fox-news-missouri-man-charged-after.html,support
3 25 2020,https://worldnewsbaba.blogspot.com/2020/03/missouri-man-charged-after-allegedly.html,support
3 25 2020,https://www.newsunited.com/missouri-man-charged-after-news/35804718/,support
