dates,website,stance
3 19 2020,https://www.thatsfarming.com/news/man-arrested-for-organizing-urine-drinking-event-to-cure-covid-19,comment
3 19 2020,https://bdnewsnet.com/breakingnews/a-indian-got-sick-from-eating-cow-urine-to-prevent-coronavirus/,deny
3 18 2020,https://peltthepundits.com/2020/03/coronavirus-is-drinking-cow-urine-any-help,deny
3 19 2020,https://www.coronavirus-world-prevention.com/2020/03/19/coronavirus-is-drinking-cow-urine-any-help-bbc-news/,deny
3 19 2020,https://www.theghanaianpost.com/2020/03/19/coronavirus-is-drinking-cow-urine-any-help/,deny
3 19 2020,https://prolificgist.com.ng/news-and-events/coronavirus-is-drinking-cow-urine-any-help/,deny
None,https://ne-np.facebook.com/MusicInNewEngland/posts/india-has-coronavirus-cure-covid-19use-cow-urine-and-dungindia-has-had-relativel/2879131632143662/,comment
3 19 2020,https://news.nestia.com/detail/Coronavirus%3A-Is-drinking-cow-urine-any-help%3F/3747434,deny
3 17 2020,https://globalbroadcast.net/is-cow-urine-a-cure-for-corona-virus/,deny
3 19 2020,https://newsng.org/2020/03/19/coronavirus-is-drinking-cow-urine-any-help/,deny
3 20 2020,https://hypeghnewsroom.com/coronavirus-is-drinking-cow-urine-and-dung-any-help/,deny
