dates,website,stance
3 26 2020,https://www.foxnews.com/us/coronavirus-pennsylvania-church-service-pastor-apologizes,support
3 26 2020,https://www.msn.com/en-us/news/us/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/ar-BB11L0ss,support
3 26 2020,https://wwnrradio.com/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 26 2020,https://flipboard.com/topic/funeral/pennsylvania-pastor-apologizes-for-church-s-service-despite-coronavirus-concerns/a-26oOiHcVSoaRaqBnCexcsg%3Aa%3A47769551-d974e2e576%2Ffoxnews.com,support
3 26 2020,https://flipboard.com/article/pennsylvania-pastor-apologizes-for-church-s-service-despite-coronavirus-concerns/a-26oOiHcVSoaRaqBnCexcsg%3Aa%3A47769551-d974e2e576%2Ffoxnews.com,support
3 26 2020,https://foxbangor.com/national-news/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 26 2020,http://www.kqms.com/news/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 27 2020,https://www.facebook.com/291532704281264/posts/a-pastor-in-pennsylvania-apologized-to-his-community-after-keeping-his-churchs-d/2331936820240832/,support
3 26 2020,http://trueredamerican.com/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 26 2020,http://www.hollistercanada.com/?us/coronavirus-pennsylvania-church-service-pastor-apologizes,support
3 26 2020,https://e-news.us/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 26 2020,https://www.newsbreak.com/news/0OYcEP6i/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns,support
3 26 2020,https://reportmirror.com/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 26 2020,https://eaglesdaily.com/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 26 2020,https://newsfeeds.media/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 27 2020,https://canadafreepress.com/article/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-conc,support
3 26 2020,https://www.onenewspage.com/n/US/1zlqy76cvu/Pennsylvania-pastor-apologizes-for-church-service-despite.htm,support
3 26 2020,https://www.news.apznews.com/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 26 2020,https://scooprocket.com/2020/03/26/pennsylvania-pastor-apologizes-for-churchs-service-despite-coronavirus-concerns/,support
3 26 2020,https://m.onenewspage.us/n/US/1zlqy76cvu/Pennsylvania-pastor-apologizes-for-church-service-despite.htm,support
