dates,website,stance
2 5 2020,https://headtopics.com/ca/251-canadians-aboard-cruise-ship-quarantined-after-coronavirus-outbreak-11110927,support
2 25 2020,https://northernontario.ctvnews.ca/mobile/northern-ontario-couple-back-in-canada-after-diamond-princess-cruise-quarantine-1.4826661?cache=zviomxnayn?contactForm=true,support
2 25 2020,https://northernontario.ctvnews.ca/northern-ontario-couple-back-in-canada-after-diamond-princess-cruise-quarantine-1.4826661,support
2 5 2020,https://toronto.ctvnews.ca/circumstances-beyond-the-control-of-canadian-government-delay-wuhan-evacuation-flight-1.4798015?autoPlay=true,support
2 5 2020,https://www.ctvnews.ca/canada/251-canadians-aboard-cruise-ship-quarantined-after-coronavirus-outbreak-1.4797869,support
2 5 2020,https://www.ctvnews.ca/canada/canadians-in-quarantine-what-should-evacuees-expect-on-their-return-1.4798101?cache=%3FclipId%3D68596,support
2 5 2020,https://www.ctvnews.ca/canada/circumstances-beyond-the-control-of-canadian-government-delay-wuhan-evacuation-flight-1.4798015?cache=%3FclipId%3D68596,support
2 5 2020,https://www.ctvnews.ca/canada/crosswinds-hold-up-chartered-flight-taking-canadians-from-wuhan-1.4798015?cache=yes?autoPlay=true,support
2 5 2020,https://www.ctvnews.ca/canada/two-canadians-on-cruise-ship-in-japan-test-positive-for-coronavirus-1.4799369?cache=yesclipId104062,support
2 5 2020,https://www.ctvnews.ca/canada/u-s-to-evacuate-few-dozen-canadians-from-wuhan-champagne-1.4798015?cache=%3FclipId%3D89530,support
2 5 2020,https://www.ctvnews.ca/health/china-new-virus-deaths-rise-to-563-2-cruise-ships-isolated-1.4799265?cache=yes%3FclipId%3D89950,support
2 5 2020,https://www.ctvnews.ca/mobile/canada/251-canadians-aboard-cruise-ship-quarantined-after-coronavirus-outbreak-1.4797869?cache=yesclipId104062?clipId=89563,support
2 5 2020,https://www.ctvnews.ca/mobile/canada/u-s-to-evacuate-few-dozen-canadians-from-wuhan-champagne-1.4798015,support
2 5 2020,https://www.ctvnews.ca/mobile/health/china-new-virus-deaths-rise-to-563-2-cruise-ships-isolated-1.4799265,support
2 5 2020,https://www.ctvnews.ca/world/unknowns-of-the-new-virus-make-global-quarantines-a-struggle-1.4798235?cache=%3FclipId%3D89750,support
2 5 2020,https://www.iheartradio.ca/580-cfra/news/251-canadians-on-board-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/610cktb/news/251-canadians-aboard-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/610cktb/news/251-canadians-on-board-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/92-3-the-dock/news-trending/251-canadians-on-board-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/am800/news/251-canadians-on-board-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/kfun-99-5/251-canadians-on-board-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/newstalk-1010/news/251-canadians-aboard-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/newstalk-1010/news/251-canadians-on-board-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/purecountry/london/trending/251-canadians-on-board-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/purecountry/pembroke/news/251-canadians-on-board-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
2 5 2020,https://www.iheartradio.ca/virginradio/winnipeg/251-canadians-on-board-cruise-ship-quarantined-after-coronavirus-outbreak-1.10535822,support
