dates,website,stance
3 26 2020,https://video.foxnews.com/v/6145050178001,support
3 26 2020,https://www.foxnews.com/world/coronavirus-recovery-rates-hardest-hit-countries,support
3 27 2020,https://amp.flipboard.com/@FoxNews/unemployment-claims-rise-to-3-3-million-as-coronavirus-hammers-economy/a-C-sTFNvHQ-O55tONU0dxuw%3Aa%3A47769551-44d23b1aaf%2Ffoxnews.com,support
3 26 2020,http://video.imag.foxnews.com/v/6145050178001,support
3 26 2020,https://ne-np.facebook.com/FoxNewsPortal/videos/unemployment-claims-rise-to-33-million-as-coronavirus-hammers-economy/2355367358093963/,support
3 25 2020,http://www.hollistercanada.com/?world/coronavirus-recovery-rates-hardest-hit-countries,support
3 26 2020,http://video.insider.foxnews.com/v/6145050178001/?playlist_id=86856,support
3 26 2020,https://nonibrosnews.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,https://topdiyhub.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,https://1topnewsworld.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,http://guitar-usa.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,http://video.insider.foxnews.com/v/6145050178001/?playlist_id=86927,support
None,http://globalnewscollection.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,https://newsindiane1ws1.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,https://deshiifb.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,https://newscast247.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,https://worldnews9988.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,https://newsnepal109.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,http://breakingnewstodayusanews.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,https://newsdailyinmyblog.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,http://news24hoursplus.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,https://economictimenews.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,http://ytnewsfeeds.blogspot.com/2020/03/fox-news-unemployment-claims-rise-to-33.html,support
3 26 2020,http://newsnepal109.blogspot.com/2020/04/fox-news-unemployment-surging-amid.html,support
