dates,website,stance
3 22 2020,https://www.foxnews.com/travel/marriott-furlough-tens-thousands-workers-coronavirus,comment
None,https://www.facebook.com/FoxNews/posts/the-largest-hotel-company-in-the-world-marriott-international-inc-announced-sund/10159174305721336/,comment
None,https://ne-np.facebook.com/VoiceOverCostaRicaRadio/posts/4217412498285090,support
None,https://ne-np.facebook.com/VoiceOverCostaRicaRadio/posts/the-largest-hotel-company-in-the-world-marriott-international-inc-announced-sund/4217412498285090/,support
3 22 2020,https://foxbangor.com/national-news/marriott-to-furlough-tens-of-thousands-of-workers-amid-coronavirus-fallout/,support
None,https://stockinvest.us/news/MAR,support
None,https://www.corona-covid19.be/world/corona-marriott-to-furlough-tens-of-thousands-of-workers-amid-coronavirus-fallout/,comment
None,https://www.ksub590.com/2020/03/23/marriott-to-furlough-tens-of-thousands-of-workers-amid-coronavirus-fallout/,comment
None,https://www.890kdxu.com/2020/03/23/page/6/,support
3 23 2020,https://usadailyexpress.com/marriott-to-furlough-tens-of-thousands-of-workers-amid-coronavirus-fallout/,comment
None,https://abc24news.com/news/marriott-to-furlough-tens-of-thousands-of-workers-amid-coronavirus-fallout/,comment
3 22 2020,https://flipboard.com/article/marriott-to-furlough-tens-of-thousands-of-workers-amid-coronavirus-fallout/a-XpZ1OcpSQmagjNqxCHDKtA%3Aa%3A47769551-7ba71b38ab%2Ffoxnews.com,support
None,https://ari7.com/the-largest-hotel-company-in-the-world-marriott-international-inc-announced-sunday-it-will-furlough-thousands-of-corporate-employees-across-the-globe-as-the-company-is-forced-to-scale-bac/,comment
3 23 2020,https://dannydealguru.com/2020/03/23/coronavirus-latest-news-6/,support
3 22 2020,https://news.immitate.com/2020/03/22/marriott-to-furlough-tens-of-thousands-of-workers-amid-coronavirus-fallout-fox-news/,support
3 23 2020,https://vertasnews.com/article/wySuchT3pDxbrAGZaj0r,support
3 22 2020,https://technicalnew20.blogspot.com/2020/03/technical-news_615.html,support
3 22 2020,https://dennismichaellynch.com/video-marriott-to-furlough-tens-of-thousands-of-workers-amid-coronavirus-fallout/,support
3 22 2020,https://www.stainlessmedia.com.ng/2020/03/marriott-to-furlough-tens-of-thousands.html,support
3 22 2020,https://syfeed.com/en/news-details/marriott-to-furlough-tens-of-thousands-of-workers-amid-coronavirus-fallout_29301310.html,support
