dates,website,stance
3 23 2020,https://foxbangor.com/national-news/us-navy-hospital-ship-heading-to-los-angeles-to-provide-coronavirus-relief/,support
None,https://m.facebook.com/story.php?story_fbid=10159176721621336&id=15704546335&__tn__=-R,comment
None,https://ne-np.facebook.com/FoxNews/posts/a-us-navy-hospital-ship-with-800-staff-on-board-is-now-en-route-to-los-angeles-t/10159176721621336/,support
None,https://ne-np.facebook.com/1041KSGF/posts/a-us-navy-hospital-ship-with-800-staff-on-board-is-now-en-route-to-los-angeles-t/2996103123744456/,support
None,https://www.findit.com/coronavirusupdates/RightNow/us-navy-hospital-ship-heading-to-los-angeles-to/af1f6efd-5f45-4e8d-ab5a-484eec14ce0d?httproute=True,comment
None,https://headlines-us.blogspot.com/2020/03/us-navy-hospital-ship-heading-to-los.html,support
None,https://newscommentarypodcast.com/us-navy-hospital-ship-heading-to-los-angeles-to-provide-coronavirus-relief/,support
3 23 2020,https://ne-np.facebook.com/axlSkeptrOn/posts/1144701805921773,support
None,https://scooprocket.com/2020/03/26/us-navy-ship-headed-to-los-angeles-for-coronavirus-relief-heres-a-look-inside/,support
None,https://scooprocket.com/2020/03/26/trump-says-usns-comfort-worlds-biggest-hospital-ship-will-embark-to-nyc-to-treat-coronavirus/,support
None,https://scooprocket.com/2020/03/23/us-navy-hospital-ship-heading-to-los-angeles-to-provide-coronavirus-relief/,support
