dates,website,stance
2 8 2020,https://www.facebook.com/iamsubamemes/posts/na-igo-ko-sa-ncovno-cash-on-valentines/1054667788245924/,support
2 7 2020,https://www.facebook.com/weexpresstm/posts/takot-ka-ba-sa-ncov-no-cash-on-valentines-day-wellapply-as-part-time-delivery-bi/1023369321379684/,support
2 11 2020,https://www.facebook.com/424410451620752/posts/ncovno-cash-on-valentines/576923703036092/,support
2 8 2020,https://www.facebook.com/iamgooodd/posts/132099411624989,support
2 8 2020,https://zh-cn.facebook.com/iamsubamemes/posts/na-igo-ko-sa-ncovno-cash-on-valentines/1054667788245924/,support
2 14 2020,https://www.facebook.com/TheMGGaming/videos/ncov-no-cash-on-valentines-dotes/2549858685332174/,support
2 13 2020,https://www.facebook.com/TheMGGaming/videos/ncov-no-cash-on-valentines-bdm-is-lyfu/244512256540047/,support
2 14 2020,https://www.facebook.com/TheMGGaming/videos/ncov-no-cash-on-valentines-dotes/547708825832211/,support
2 9 2020,https://www.facebook.com/Tamoood/posts/ncovno-cash-on-valentines/2982246978481518/,support
2 8 2020,https://www.facebook.com/permalink.php?story_fbid=121403786079739&id=109472197272898,support
2 7 2020,https://www.youtube.com/watch?v=K96Q4SAwPLs,support
4 27 2020,https://www.facebook.com/100101501520548/posts/ncovno-cash-on-valentines-/124925072371524/,support
2 8 2020,https://www.facebook.com/SuppPh/posts/567266140550632,support
2 8 2020,https://www.facebook.com/jiesflores/posts/2430734217237736,support
2 8 2020,https://www.facebook.com/permalink.php?story_fbid=501276027191311&id=126006778051573&comment_id=501293617189552,support
2 8 2020,https://www.facebook.com/wanderWAHM/posts/3536113969764199,support
2 10 2020,https://www.facebook.com/KCCZamboanga/posts/marami-akong-kilala-na-may-ncov-no-cash-on-valentines-hahahahahuhuhu-pinakabarat/1376412185874842/,support
2 10 2020,https://m.facebook.com/Demonsh8tph/posts/521476371818541,support
2 9 2020,https://m.facebook.com/permalink.php?id=100101501520548&story_fbid=124925072371524,support
2 8 2020,https://p-upload.latest.facebook.com/100519248138894/videos/189779972392087/?__so__=watchlist&__rv__=video_home_www_playlist_video_list,support
2 8 2020,https://zh-cn.facebook.com/1031MORBaguio/posts/3015812521774155,support
2 9 2020,https://ne-np.facebook.com/Demonsh8tph/posts/ncovno-cash-on-valentines/521476371818541/,support
2 8 2020,https://www.facebook.com/101340284769139/posts/positive-ako-sancovno-cash-on-valentines-/115322523370915/,support
2 8 2020,https://www.facebook.com/DaddyKites/posts/964384963955719,support
3 9 2020,https://www.facebook.com/StocksifyPH/photos/may-ncov-ka-din-ba-%EF%B8%8F-kopya-pic-goodvibes/1484718305037798/,support
2 11 2020,https://zh-cn.facebook.com/edjalynlapoechaluce/posts/2576092122623614,support
2 12 2020,https://zh-cn.facebook.com/manuelemuellen143/photos/ncov-no-cash-on-valentines/122298352657498/,support
2 9 2020,https://m.facebook.com/buingofficial.ph/posts/124437459096769,support
2 6 2020,https://m.facebook.com/ShutterBaeStudYou/posts/487652538602223,support
2 9 2020,https://m.facebook.com/enoughsaid.official/posts/124925072371524,support
2 6 2020,https://en-gb.facebook.com/AyaneZach/posts/,support
2 9 2020,https://www.facebook.com/permalink.php?id=695972284192365&story_fbid=884440302012228,support
2 14 2020,https://www.facebook.com/permalink.php?id=302017253946846&story_fbid=625768914905010,support
2 12 2020,https://www.facebook.com/237890326922578/photos/a.238074360237508/483865872325021/?type=3&eid=ARCb4dt6whdYBrGi-Qv2LU_a_OlA_eg-6vFI7rEy8NkDcCpcr6ZnzqxBSn1cQySOy3jn6DEmgcR2AWbJ,support
2 6 2020,https://ne-np.facebook.com/ShutterBaeStudYou/posts/natatakot-ako-maranasan-ang-ncov-no-cash-on-valentines/487652538602223/,support
2 8 2020,https://ne-np.facebook.com/buingofficial.ph/posts/na-igo-ko-sa-ncovno-cash-on-valentines/124437459096769/,support
