dates,website,stance
3 16 2020,https://www.theverge.com/2020/3/16/21181506/coronavirus-rumor-viral-trump-stafford-act-national-quarantine-misinformation,deny
3 19 2020,https://www.quora.com/What-is-the-story-behind-the-hoax-text-that-went-viral-concerning-the-Stafford-Act-and-the-Trump-administration-planning-a-mandatory-quarantine,deny
3 16 2020,https://www.ranzware.com/2020/03/16/theres-a-viral-coronavirus-rumor-about-trump-issuing-a-national-lockdown-its-fake/,deny
3 16 2020,https://news.areageany.com/theres-a-coronavirus-rumor-going-viral-about-a-national-quarantine-its-fake,deny
3 16 2020,http://coronavirusblog.info/2020/03/16/theres-a-coronavirus-rumor-going-viral-about-a-national-quarantine-its-fake-the-verge/,deny
3 16 2020,https://helpother.org/theres-a-coronavirus-rumor-going-viral-a-couple-of-nationwide-quarantine-its-faux/,deny
3 16 2020,https://www.anothernews.net/2020/03/16/theres-a-viral-coronavirus-rumor-about-trump-issuing-a-national-lockdown-its-fake/,deny
3 16 2020,https://infodistributions.com/theres-a-coronavirus-rumor-going-viral-about-a-national-quarantine-its-fake/,deny
3 16 2020,https://dnyuz.com/2020/03/16/theres-a-viral-coronavirus-rumor-about-trump-issuing-a-national-lockdown-its-fake/,deny
3 16 2020,https://www.mnnofa.com/2020/03/16/theres-a-viral-coronavirus-rumor-about-trump-issuing-a-national-lockdown-its-fake/,deny
3 16 2020,https://shotoe.com/quarantine-st_183540/news/theres-a-coronavirus-rumor-going-viral-about-a-national-quarantine-its-fake-sn_1736889/,deny
3 16 2020,https://stillnessinthestorm.com/2020/03/theres-a-viral-coronavirus-rumor-about-trump-issuing-a-national-lockdown-its-fake/,deny
