dates,website,stance
3 28 2020,https://www.facebook.com/FoxNews/posts/planned-parenthood-federation-of-america-along-with-other-pro-choice-groups-file/10159189556371336/,comment
3 28 2020,https://www.facebook.com/FoxNews/posts/10159189556371336,comment
3 28 2020,https://www.facebook.com/permalink.php?id=56307449963&story_fbid=10151272715424964,comment
3 26 2020,https://foxbangor.com/national-news/planned-parenthood-sues-texas-gov-abbott-over-order-to-stop-elective-abortions-during-coronavirus/,support
3 28 2020,https://ar-ar.facebook.com/FoxNews/posts/planned-parenthood-federation-of-america-along-with-other-pro-choice-groups-file/10159189556371336/,support
3 27 2020,https://zh-cn.facebook.com/aigkenham/posts/the-number-of-child-deaths-per-day-in-texas-by-abortion-is-about-150-the-total-n/3131679856862349/,comment
3 26 2020,https://www.facebook.com/permalink.php?id=144868455552699&story_fbid=3085743898131792,support
3 26 2020,http://newsfrisk.com/planned-parenthood-sues-texas-gov-abbott-over-order-to-stop-elective-abortions-during-coronavirus/,support
3 26 2020,https://breakinglocal.news/news/f32201f4b2e2ec2b9a5b2b9879a1b46a/planned_parenthood_sues_texas_gov_abbott_over_order_to_stop_elective_abortions_during_coronavirus.html,support
3 26 2020,https://politomix.com/foxnews/1681546/planned-parenthood-sues-texas-gov-abbott-over-order-to-stop/,support
3 26 2020,https://scooprocket.com/2020/03/26/planned-parenthood-sues-texas-gov-abbott-over-order-to-stop-elective-abortions-during-coronavirus/,support
