dates,website,stance
3 17 2020,https://www.politifact.com/factchecks/2020/mar/17/donald-trump/donald-trump-falsely-says-who-coronavirus-test-was/?fbclid=IwAR2Gegvw3nyKBZ-PWOLtgFcq_ACfvbGmOet5YTLyzEV7Slv--Mmo8WkwfLs,deny
3 17 2020,https://www.politifact.com/factchecks/2020/mar/17/donald-trump/donald-trump-falsely-says-who-coronavirus-test-was/?fbclid=IwAR1WQaHyL9goCaIWy1vaLKfI_-W-pnbYSslu4CHdvN1e7jeEfGdL03QQaws,deny
3 17 2020,https://www.politifact.com/factchecks/2020/mar/17/donald-trump/donald-trump-falsely-says-who-coronavirus-test-was/?fbclid=IwAR02JmKbwCgQLRc3QJvNr6TxrBRpFIuRYUlTqB7UQUxS6BmWTR6QUGNuuX4,deny
3 17 2020,http://www.pantanallicencas.com.br/x0mepb/march-2020-birth-club.html,deny
3 18 2020,https://www.politifact.com/factchecks/2020/mar/18/donald-trump/trump-says-he-always-felt-coronavirus-was-pandemic/?trk_msg=749P5FT6OLPKTAU1EU85FDKLI0&trk_contact=HRC1FAE70UPC82L0EGD9905FD8&trk_sid=EVDQH74GEKDBGSM0GN1RJEUPP8-daily-buzz,deny
3 18 2020,https://www.politifact.com/factchecks/2020/mar/18/donald-trump/trump-says-he-always-felt-coronavirus-was-pandemic/?fbclid=IwAR14uUqTi4zBCcP63qyx5SnHODuNQhTYAoOUR_uHZ4qBtKuMB9M5EfIQCxw,deny
3 20 2020,https://www.politifact.com/article/2020/mar/20/how-donald-trump-responded-coronavirus-pandemic/,support
3 22 2020,https://twitter.com/parisdennard/status/1241706168508190720,support
3 30 2020,https://www.politifact.com/article/2020/mar/30/federal-pandemic-money-fell-years-trumps-budgets-d/,deny
3 31 2020,https://www.politifact.com/factchecks/2020/mar/31/donald-trump/trump-blames-past-administrations-flawed-covid-19-/?fbclid=IwAR0AnQWu3_2BJcfGu2H19nxiz68XaMIM6V15Sbeeohmhr7gEzD2v8exhXOk,deny
3 6 2020,https://sakafete.com/why-trump-cant-be-in-a-state-of-denial-anymore-about-coronavirus-morning-joe-msnbc/,deny
3 6 2020,http://www.lunaticoutpost.com/thread-170027-page-18.html,deny
4 1 2020,https://www.politifact.com/article/2020/apr/01/hospital-demand-masks-soaring-heres-how-hospitals-/,deny
4 14 2020,https://www.politifact.com/article/2020/apr/14/donald-trumps-white-house-coronavirus-briefing-vid/?fbclid=IwAR1xcMFfi4TsQ8IwpCC_l3N5tlSEAKQe_ULiXOX3pMJ09XG2qu_EUCaJ8a4,deny
4 16 2020,https://www.politifact.com/article/2020/apr/16/fact-checking-donald-trumps-criticism-world-health/,deny
4 30 2020,https://www.politifact.com/factchecks/2020/apr/30/blog-posting/obama-administration-did-not-provide-38-million-wu/?fbclid=IwAR2ZxC3fCj0tzMXOn0rXg0-ROXK2eYcAq3WsBNqtCK0OkktMVHGt3mNk2wI,deny
4 7 2020,https://www.politifact.com/article/2020/apr/07/heres-what-early-research-actually-says-about-hydr/,deny
