dates,website,stance
2 3 2020,https://www.dailymail.co.uk/health/article-7961419/You-wont-catch-coronavirus-packages-China-experts-say.html,comment
None,https://www.soundhealthandlastingwealth.com/health-news/experts-you-wont-catch-coronavirus-from-packages-from-china/,comment
None,https://internewscast.com/experts-you-wont-catch-coronavirus-from-packages-from-china/,comment
None,http://healthmedicinet.com/i/experts-you-wont-catch-coronavirus-from-packages-from-china/,comment
None,https://ukraine.timesofnews.com/health-care/experts-you-wont-catch-coronavirus-from-packages-from-china.html,comment
None,https://www.newssummedup.com/summary/Experts-You-wont-catch-coronavirus-from-packages-from-China-eh7rha,comment
None,https://theworldnews.net/uk-news/experts-you-won-t-catch-coronavirus-from-packages-from-china,comment
2 3 2020,https://www.newslocker.com/en-uk/news/health/experts-you-wont-catch-coronavirus-from-packages-from-china/,comment
None,https://deportestv-online.blogspot.com/search/label/The-Shillong-TimesAccused-UI-law-professor-won't-return-to-teaching-seo+na,comment
None,https://thenewshook.com/results.php?q=aHR0cHM6Ly93d3cuZGFpbHltYWlsLmNvLnVrL2hlYWx0aC9hcnRpY2xlLTc5NjE0MTkvWW91LXdvbnQtY2F0Y2gtY29yb25hdmlydXMtcGFja2FnZXMtQ2hpbmEtZXhwZXJ0cy1zYXkuaHRtbA==&image=aHR0cHM6Ly9pLmRhaWx5bWFpbC5jby51ay8xcy8yMDIwLzAyLzAzLzE0LzI0MjQ5NDcyLTAtaW1hZ2UtYS04XzE1ODA3NDA1MzM1NjAuanBn&pub=dailymail.co.uk&des=Experts%3A+You+won%27t+catch+coronavirus+from+packages+from+China&title=Experts%3A+You+won%27t+catch+coronavirus+from+packages+from+China&pubDate=2020-02-03T11:05:44Z,comment
None,https://maosoo3h.com/2020/02/experts-you-wont-catch-coronavirus-from-packages-from-china/.html,comment
