dates,website,stance
3 11 2020,https://www.yc.news/2020/03/11/florida-hospital-reports-a-coronavirus-infestation-with-multiple-confirmed-patients/,support
3 13 2020,https://www.yc.news/2020/03/13/florida-deploys-national-guard-to-deal-with-coronavirus-infestation/,support
3 1 2020,https://www.poynter.org/?ifcn_misinformation=florida-hospital-reports-a-coronavirus-infestation-with-multiple-confirmed-patients,deny
3 11 2020,https://www.newsbreak.com/news/0OINOt1T/florida-hospital-reports-a-coronavirus-infestation-with-multiple-confirmed-patients,support
3 13 2020,https://www.newsbreak.com/news/0OMvF0Kq/-florida-hospital-reports-a-coronavirus-infestation-with-multiple-confirmed-patients,support
3 13 2020,https://www.newsbreak.com/florida/miami/news/0OIMOaUr/florida-hospital-reports-a-coronavirus-infestation-with-multiple-confirmed-patients,support
3 13 2020,https://www.newsbreak.com/florida/jupiter/news/0NzkRKZQ/florida-hospital-taking-extra-steps-to-screen-for-coronavirus,support
2 25 2020,https://www.newsbreak.com/florida/tallahassee/news/0OJRB7eC/third-case-of-covid-19-infection-reported-in-florida,support
2 25 2020,https://www.newsbreak.com/news/0OJOh32R/what-we-know-about-coronavirus-in-florida-so-far,support
2 25 2020,https://www.newsbreak.com/florida/tallahassee/news/0OJTSSOD/florida-officials-identify-third-coronavirus-case,support
2 25 2020,https://www.newsbreak.com/florida/sarasota/news/0Oap141b/coronavirus-florida-update-523-new-florida-covid-19-cases-overnight,support
2 25 2020,https://www.yc.news/author/ali-eslami/page/3/,support
2 25 2020,https://www.yc.news/category/news/world-news/page/7/,support
2 29 2020,https://www.newsbreak.com/florida/west-palm-beach/news/0OIWeeWz/nearly-200-people-monitored-for-coronavirus-in-florida,support
2 29 2020,https://www.newsbreak.com/new-jersey/hackensack/news/0OLG1zoJ/second-coronavirus-case-identified-in-new-jersey,support
2 25 2020,https://www.newsbreak.com/news/0OHpMPp0/the-hidden-cost-of-causing-a-panic-over-a-coronavirus,support
2 25 2020,https://www.newsbreak.com/news/0OJUVvgY/experts-accuse-cdc-of-withholding-crucial-information-about-the-coronavirus-from-doctors,support
2 25 2020,https://www.newsbreak.com/california/los-angeles/news/0OKDREJF/coronavirus-los-angeles-declares-emergency-and-us-reports-80-cases-in-13-states,support
2 25 2020,https://www.newsbreak.com/news/0OJbw7BT/a-state-by-state-breakdown-of-us-coronavirus-cases,support
2 29 2020,https://www.newsbreak.com/news/0OIeBNgt/florida-health-secretary-now-has-broad-power-to-contain-spread-of-coronavirus,support
