dates,website,stance
3 24 2020,https://www.foxnews.com/us/midshipman-at-us-naval-academy-diagnosed-with-coronavirus,comment
3 25 2020,https://flipboard.com/@FoxNews/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/a-zY9c9ra-QVyFCOPxfVa_Mw%3Aa%3A47769551-e827d70780%2Ffoxnews.com,support
None,https://flipboard.com/article/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/a-UdDa4TgNSHiAT_cZll7O3g%3Aa%3A47769551-e827d70780%2Ffoxnews.com,support
3 24 2020,https://foxbangor.com/national-news/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,support
None,https://www.890kdxu.com/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,comment
None,https://wwnrradio.com/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/?no_cache=1,comment
None,https://www.ksub590.com/2020/03/24/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,comment
None,https://www.facebook.com/permalink.php?id=157664984566920&story_fbid=1130251030641639,support
None,https://www.facebook.com/permalink.php?id=109632173965751&story_fbid=124415112487457,support
None,https://www.facebook.com/permalink.php?id=258098731404453&story_fbid=632899673924355,support
None,https://usadailyexpress.com/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,comment
None,https://ari7.com/a-midshipman-at-the-u-s-naval-academy-in-annapolis-md-has-tested-positive-for-the-novel-coronavirus-and-is-currently-self-quarantined-at-home-a-statement-from-the-academy-said-late-monday/,comment
None,https://e-news.us/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,comment
3 24 2020,https://blogger-net.com/us-breaking-news/fox-news-rss-feed/2020/03/24/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,support
None,https://reportmirror.com/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,support
3 24 2020,https://www.newexpressnews.com/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,comment
3 24 2020,http://www.920z.cn/2020/03/24/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,comment
None,https://newscommentarypodcast.com/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,support
None,http://www.info-maniacom.com/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,comment
None,https://www.satoshinakamotoblog.com/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,comment
None,https://zenith.news/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,support
None,https://twnews.ch/us-news/midshipman-at-us-naval-academy-diagnosed-with-coronavirus,comment
3 24 2020,https://www.mondialnews.com/2020/03/24/midshipman-at-us-naval-academy-diagnosed-with-coronavirus/,support
3 24 2020,http://news.ipub.us/n/3330491-midshipman-us-naval-academy-diagnosed-coronavirus,support
