dates,website,stance
3 24 2020,https://www.foxnews.com/us/kindergarten-teacher-students-coronavirus,comment
None,https://flipboard.com/@FoxNews/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-c/a-36JDkrWJRGmdqUyxrSh-Eg%3Aa%3A47769551-6b1ee64eeb%2Ffoxnews.com,support
None,https://flipboard.com/article/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-c/a-36JDkrWJRGmdqUyxrSh-Eg%3Aa%3A47769551-6b1ee64eeb%2Ffoxnews.com,support
3 24 2020,https://foxbangor.com/national-news/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak/,support
None,http://trueredamerican.com/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak/,comment
None,http://trueredamerican.com/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak-2/,comment
None,https://ari7.com/a-kindergarten-teacher-in-colorado-who-hasnt-seen-her-students-in-nearly-two-weeks-due-to-the-coronavirus-outbreak-brought-each-of-them-a-care-package-over-the-weekend-because-she-wanted-to-see/,comment
3 24 2020,https://usadailyexpress.com/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak/,comment
3 24 2020,https://www.newexpressnews.com/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak/,comment
None,https://reportmirror.com/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak/,comment
3 24 2020,https://blogger-net.com/us-breaking-news/fox-news-rss-feed/2020/03/24/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak/,support
None,https://foxnewsupdated.blogspot.com/2020/03/fox-news-kindergarten-teacher-brings.html,support
3 24 2020,https://twnews.ch/us-news/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak,comment
None,https://zenith.news/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak/,support
None,http://turboremteh.ru/xrnh/fox-news-teacher.html,comment
None,https://scooprocket.com/2020/03/24/kindergarten-teacher-brings-care-packages-to-students-stuck-at-home-because-of-coronavirus-outbreak/,support
