dates,website,stance
3 26 2020,https://www.foxnews.com/entertainment/fox-iheart-radio-living-room-concert-for-america-charities,support
3 27 2020,https://www.foxnews.com/entertainment/living-room-concert-fox-iheart-elton-john,support
3 29 2020,https://thetop10news.com/2020/03/29/living-room-concert-for-america-where-to-watch-and-listen/,support
3 27 2020,https://thetop10news.com/2020/03/27/concert-for-america-like-nothing-ever-produced-were-all-connected-via-living-rooms/,support
3 27 2020,https://overlooked.com/article/dd816c14-dde3-49f5-bf11-b4b48535a02b,support
3 29 2020,https://ari7.com/americans-will-have-multiple-viewing-options-when-fox-presents-the-iheart-living-room-concert-for-america-airs-sunday-at-9-p-m-et-to-provide-relief-and-support-to-help-fight-the-spread/,support
None,https://easybranches.com/entertainment/tv-web/6115156,support
None,https://easybranches.com/entertainment/tv-web/6097628,support
3 29 2020,https://www.thenewscommenter.com/news/living-room-concert-for-america-where-to-watch-and-listen/1292864,support
3 26 2020,https://foxnewsentertainment.10worldnewslatest.com/2020/03/elton-john-to-host-fox-presents-iheart.html,support
3 27 2020,https://www.worldvoguenews.com/fox-iheart-radio-living-room-concert-for-america-driving-dollars-to-two-charities/,support
