dates,website,
1 30 2020,https://www.reuters.com/article/us-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUSKBN1ZT31T,support
1 30 2020,https://www.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUKKBN1ZT327,support
1 30 2020,https://www.reuters.com/article/uk-china-health-usa-quarantine-idINKBN1ZT327,support
1 30 2020,https://uk.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUKKBN1ZT327,support
1 30 2020,https://in.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idINKBN1ZT327,support
1 31 2020,https://de.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idINKBN1ZT327,support
1 31 2020,https://de.reuters.com/article/china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUKL1N29Z1WD,support
1 31 2020,https://de.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUKKBN1ZT327,support
1 31 2020,https://www.usnews.com/news/us/articles/2020-01-30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base,support
1 31 2020,https://www.businessinsider.com/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-2020-1,support
1 31 2020,https://uk.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUKKBN1ZT327?feedType=RSS&feedName=topNews,support
1 31 2020,https://fr.reuters.com/article/idAFKBN1ZT327,support
1 31 2020,https://fr.reuters.com/article/industrialsSector/idUKL1N29Z1WD,support
1 31 2020,https://fr.reuters.com/article/healthcareSector/idUSL1N29Z1WD,support
1 29 2020,https://fr.reuters.com/article/idUSKBN1ZT31T,support
1 30 2020,https://www.msn.com/zh-hk/news/englishnews/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/ar-BBZv4ca,support
1 30 2020,https://www.msn.com/en-us/news/us/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/ar-BBZuDKu,support
1 31 2020,https://it.reuters.com/article/idUSKBN1ZT31T,support
1 30 2020,https://finance.yahoo.com/news/u-coronavirus-evacuee-china-placed-215226526.html,support
1 30 2020,https://wsau.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
1 31 2020,https://money.yahoo.com/u-coronavirus-evacuee-china-placed-215226526.html,support
1 30 2020,https://wkzo.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
1 30 2020,https://www.msn.com/en-us/news/world/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/ar-BBZuDE5,support
1 31 2020,https://news.yahoo.com/u-coronavirus-evacuee-china-placed-212543420.html,support
1 31 2020,https://af.reuters.com/article/idAFKBN1ZT327,support
1 31 2020,https://uk.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUKKBN1ZT327?il=0,support
1 31 2020,https://www.firstpost.com/world/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-7981021.html,support
1 30 2020,https://in.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idINKBN1ZT327?mod=related&channelName=topNews,support
1 31 2020,https://de.reuters.com/article/china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUSL1N29Z1WD,support
1 30 2020,https://sports.yahoo.com/u-coronavirus-evacuee-china-placed-215226526.html,support
1 30 2020,https://ru.reuters.com/article/healthcareSector/idUSL1N29Z1WD,support
1 31 2020,https://uk.reuters.com/article/china-health-usa-quarantine/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUKL1N29Z1WD,support
1 30 2020,https://uk.reuters.com/article/uk-china-health-usa-quarantine-idUKKBN1ZT327,support
1 30 2020,https://in.reuters.com/article/china-health-usa-quarantine/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idINL1N29Z1WD,support
1 31 2020,https://es.reuters.com/article/idUSKBN1ZT31T,support
1 30 2020,https://es.reuters.com/article/topNews/idUKKBN1ZT327,support
1 30 2020,https://br.reuters.com/article/healthcareSector/idUSL1N29Z1WD,support
1 30 2020,https://in.reuters.com/article/china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idINL1N29Z1WD,support
1 31 2020,https://in.reuters.com/news/picture/us-coronavirus-evacuee-from-china-placed-idINKBN1ZT327,support
1 30 2020,https://cn.reuters.com/article/china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUSL1N29Z1WD,support
1 31 2020,https://cn.reuters.com/article/china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUKL1N29Z1WD,support
1 30 2020,https://cn.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idUKKBN1ZT327,support
1 30 2020,https://cn.reuters.com/article/uk-china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idINKBN1ZT327,support
1 31 2020,https://cn.reuters.com/article/china-health-usa-quarantine/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base-idINL1N29Z1WD,support
1 30 2020,https://nationalpost.com/pmn/health-pmn/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base,support
1 31 2020,https://ca.reuters.com/article/idUSKBN1ZT31T,support
1 31 2020,https://af.reuters.com/article/idUSKBN1ZT31T,support
1 30 2020,https://whtc.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
1 30 2020,https://wtvbam.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
1 31 2020,https://www.yahoo.com/news/u-coronavirus-evacuee-china-placed-212543420.html,support
1 29 2020,https://de.reuters.com/article/us-china-health-usa-quarantine-idUSKBN1ZT31T,support
1 30 2020,https://whbl.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
1 31 2020,https://br.reuters.com/article/idUSKBN1ZT31T,support
1 31 2020,https://news.yahoo.com/u-coronavirus-evacuee-china-placed-215226526.html,support
1 30 2020,https://kelo.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
