dates,website,stance
3 9 2020,https://www.fox10phoenix.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.ktvu.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox2detroit.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox5atlanta.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox29.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox13news.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox7austin.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox5dc.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox26houston.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox5ny.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox4news.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox9.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
None,https://www.newsbreak.com/texas/austin/news/0ONRMBhc/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,support
None,https://www.newsbreak.com/news/0ONRMBhc/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,support
None,https://www.newsbreak.com/news/coronavirus/0ONRMBhc/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,support
None,https://www.newsbreak.com/news/0OfiDEfT/420-events-which-cannabis-events-are-canceled-this-year-and-which-ones-arent,support
None,https://www.newsbreak.com/california/los-angeles/news/0OQ5Wfn4/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,support
3 9 2020,https://preview.fox10phoenix.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
3 9 2020,https://www.fox35orlando.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,comment
None,https://www.newsbreak.com/news/0ONRjfEd/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,support
None,https://www.newsbreak.com/news/0ONRQUE3/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak,support
None,https://newsjist.com/news/coronavirus-cancellations-these-major-events-concerts-called-off-amid-covid-19-outbreak-UtXrwbBDQOt,support
None,https://covid-19.rehab/news/coronavirus-cancellations-these-major-events/229,support
