dates,website,stance
3 26 2020,https://www.foxnews.com/sports/mlb-rob-manfred-may-return-coronavirus-opening-day,support
3 26 2020,https://flipboard.com/@FoxNews/mlb-s-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-/a-yZozJCC0RN6AZBb1jj2NdA%3Aa%3A47769551-805a906d65%2Ffoxnews.com,support
3 26 2020,https://foxbangor.com/national-sports/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day-2/,support
3 26 2020,https://foxbangor.com/national-sports/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://foxbangor.com/national-news/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://1010wcsi.com/fox-sports/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://thetop10news.com/2020/03/26/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://kwng.q-mediadigital.com/partner-sports-news/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://www.facebook.com/permalink.php?id=109632173965751&story_fbid=125430192385949,support
3 26 2020,http://trueredamerican.com/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://trueredamerican.com/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://24world.news/news/mlb-s-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day?uid=61469,support
3 26 2020,https://www.newexpressnews.com/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://voiceofthehwy.news/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://www.daily-news-media.com/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://www.mnnofa.com/2020/03/26/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://sportsgalaxyworld.blogspot.com/2020/03/mlbs-rob-manfred-gearing-back-up-for.html,support
3 26 2020,https://theworldnews.net/us-news/mlb-s-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day,support
3 26 2020,https://www.news.apznews.com/mlbs-rob-manfred-gearing-back-up-for-may-return-date-as-coronavirus-outbreak-delays-opening-day/,support
3 26 2020,https://liboku.fun/sports/72722/mlband-39-s-rob-manfred-and-39-gearing-back-upand-39-for-may-return-date-as-coronavirus-outbreak-delays-opening-day,support
