dates,website,stance
2 15 2020,https://www.taiwannews.com.tw/en/news/3874013,support
2 26 2020,https://www.politifact.com/factchecks/2020/feb/26/facebook-posts/china-air-quality-projections-used-promote-coronav/,deny
2 24 2020,https://www.snopes.com/fact-check/sulfur-coronavirus-cremations/,deny
2 15 2020,https://www.poynter.org/?ifcn_misinformation=high-levels-of-sulfur-dioxide-in-wuhan-may-be-a-sign-of-mass-cremations-of-victims-of-the-coronavirus,deny
2 10 2020,https://www.dailymail.co.uk/news/article-7986553/Sulphur-dioxide-images-NOT-mass-cremations-Wuhan.html,deny
2 13 2020,https://www.euronews.com/2020/02/13/debunked-this-images-doesn-t-show-extent-of-corpse-burning-in-wuhan,deny
2 10 2020,https://metro.co.uk/2020/02/10/maps-showing-sulphur-dioxide-predictions-mistaken-wuhan-cremation-pollution-12215712/,deny
2 26 2020,https://meaww.com/coronavirus-satellite-image-shows-rise-in-sulfur-dioxide-levels-over-wuhan-hinting-mass-cremations,deny
2 13 2020,https://businessmirror.com.ph/2020/02/13/phls-feeble-response-to-covid-19/,support
4 7 2020,https://thetravelintern.com/covid-19-fake-news-around-the-world/,deny
2 12 2020,https://www.wuhanupdate.com/business/phls-feeble-response-to-covid-19-64262044,support
2 12 2020,https://wuhanupdate.com/business/phls-feeble-response-to-covid-19-20088468,support
2 12 2020,https://www.coronaviral.org/business/phls-feeble-response-to-covid-19-06208040,support
2 12 2020,https://coronaviral.org/business/phls-feeble-response-to-covid-19-66222464,support
