dates,website,stance
3 26 2020,https://www.foxnews.com/entertainment/alec-hilaria-baldwin-coronavirus-kids-contaminating-fear,support
3 26 2020,https://pagesix.com/2020/03/26/why-alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids/,support
3 26 2020,https://foxwilmington.com/entertainment/alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear/,support
3 26 2020,https://foxbangor.com/national-news/alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear/,support
3 26 2020,https://flipboard.com/@thenewsdesk/alec-baldwin-hilaria-don-t-talk-about-coronavirus-with-their-kids-to-avoid-con/f-51f29028d0%2Ffoxnews.com,support
3 26 2020,https://thetop10news.com/2020/03/26/alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear/,support
3 26 2020,https://www.naughtygossip.com/boom/alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids,support
3 26 2020,https://namex.co/alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear/,support
3 26 2020,http://trueredamerican.com/alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear/,support
3 26 2020,https://ari7.com/hilaria-and-alec-baldwin-revealed-that-they-dont-discuss-the-coronavirus-around-their-three-children-in-an-effort-to-avoid-contaminating-them-with-fear/,support
3 26 2020,http://www.hollistercanada.com/?entertainment/alec-hilaria-baldwin-coronavirus-kids-contaminating-fear,support
3 26 2020,https://newzandar.com/2020/03/26/why-alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids/,support
3 26 2020,https://e-news.us/alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear/,support
3 27 2020,https://usagag.com/why-alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids/,support
3 26 2020,https://e-radio.us/why-alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids/,support
3 26 2020,https://dnyuz.com/2020/03/26/why-alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids/,support
3 26 2020,https://www.thenewscommenter.com/news/alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear/1291579,support
3 26 2020,https://www.newsbreak.com/news/0KVoV3hB/alec-baldwin-just-heard-his-punishment-from-the-judge-and-his-fans-are-not-happy-about-it,support
3 26 2020,https://theworldnews.net/us-news/alec-baldwin-hilaria-don-t-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear,support
3 26 2020,https://newsini.com/news/why-alec-baldwin-hilaria-don-t-talk-about-coronavirus-with-their-kids?uid=60223,support
3 26 2020,https://derm-imaging.org/celebrities/why-alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids/,support
3 26 2020,https://theworldnews.net/us-news/why-alec-baldwin-hilaria-don-t-talk-about-coronavirus-with-their-kids,support
None,http://www.ofofo.zone/2020/03/why-alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids/,support
3 26 2020,http://www.blitzpol.com/article/alec-baldwin-hilaria-don-t-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear?aid=NqB3otB7EYjA7FYbpsZ3,support
3 26 2020,https://faxhot.com/entertainment/36567-alec-baldwin-hilaria-dont-talk-about-coronavirus-with-their-kids-to-avoid-contaminating-them-with-fear.html,support
