dates,website,
3 12 2020,https://www.politifact.com/factchecks/2020/mar/16/facebook-posts/no-evidence-americans-were-infected-covid-19-fall/,deny
3 12 2020,https://www.politifact.com/factchecks/list/?category=corrections-and-updates,deny
3 12 2020,https://www.politifact.com/corrections-and-updates/,deny
3 12 2020,https://www.politifact.com/factchecks/list/?category=corrections-and-updates&ruling=false,deny
3 12 2020,https://www.politifact.com/factchecks/list/?category=china&ruling=false,deny
3 12 2020,https://www.politifact.com/factchecks/list/?page=2&author=ciara-orourke,deny
3 12 2020,https://www.politifact.com/factchecks/list/?page=3&category=coronavirus&ruling=false,deny
3 12 2020,https://www.politifact.com/china/,deny
3 12 2020,https://www.politifact.com/factchecks/list/?page=2&speaker=facebook-posts&ruling=false,deny
3 12 2020,https://www.politifact.com/factchecks/list/?page=1&category=coronavirus&ruling=false,deny
3 12 2020,https://www.politifact.com/factchecks/list/?category=china,deny
3 12 2020,https://www.politifact.com/factchecks/list/?page=8&category=coronavirus,deny
