dates,website,
1 26 2020,https://sg.news.yahoo.com/wuhan-coronavirus-hong-kong-police-141921726.html,support
1 26 2020,https://sg.news.yahoo.com/china-coronavirus-why-calls-close-201344330.html,support
1 26 2020,https://malaysia.news.yahoo.com/wuhan-coronavirus-hong-kong-police-141921726.html,support
1 26 2020,https://malaysia.news.yahoo.com/china-coronavirus-why-calls-close-201344330.html,support
1 26 2020,https://ph.news.yahoo.com/china-coronavirus-why-calls-close-201344330.html,support
1 27 2020,https://news.nestia.com/detail/China-coronavirus%3A-why-calls-to-close-Hong-Kong-border-have-split-medical-sector/3353366,support
12 26 2018,https://malaysia.news.yahoo.com/icar-asia-limited-asx-icq-210327256.html,support
3 7 2019,https://malaysia.news.yahoo.com/pain-therapeutics-inc-nasdaq-ptie-160425620.html,support
6 28 2019,https://malaysia.news.yahoo.com/hedge-funds-never-bullish-transalta-225233793.html,support
1 27 2020,https://news.nestia.com/detail_share/3353366?media_type=1,support
1 18 2020,https://today.line.me/hk/article/%E7%8E%8B%E5%96%9C%E6%8B%8D%E7%89%87%E6%A8%A1%E6%93%AC%E5%A6%82%E4%BD%95%E8%87%AA%E6%AE%BA%E3%80%8C%E7%84%A1%E5%8F%AF%E7%96%91%E3%80%8D%E5%90%B824%E8%90%AC%E8%A7%80%E7%9C%BE+%E7%B6%B2%E6%B0%91%E8%AA%AA%E9%BB%91%E8%89%B2%E5%B9%BD%E9%BB%98%EF%BC%9A%E4%BD%86%E7%97%9B%E5%9C%A8%E5%BF%83-L9RRKa?read_meta=%7B%22group%22%3A%22NA%22%2C%22modelVersion%22%3A%22linetoday_v1.6%22%2C%22sessionId%22%3A%228qwJbJqVSjKXo2Jj%22%2C%22label%22%3A%22articlepage_foryou1_article23%22%7D,support
