dates,website,stance
3 26 2020,https://www.foxnews.com/entertainment/hilarie-burton-masks-health-care-workers,support
3 26 2020,https://www.foxnews.com/category/person/hilarie-burton,support
3 26 2020,https://foxwilmington.com/entertainment/hilarie-burton-says-shes-been-sewing-masks-for-health-care-workers-encourages-fans-to-do-the-same-2/,support
3 26 2020,https://foxbangor.com/national-news/hilarie-burton-says-shes-been-sewing-masks-for-health-care-workers-encourages-fans-to-do-the-same/,support
3 26 2020,https://flipboard.com/article/hilarie-burton-says-she-s-been-sewing-masks-for-health-care-workers-encourages-/a-3RJ3-Xg6TjSBiHQqKIoP5g%3Aa%3A47769551-adfd942cc8%2Ffoxnews.com,support
3 27 2020,https://thetop10news.com/2020/03/27/hilarie-burton-says-shes-been-sewing-masks-for-health-care-workers-encourages-fans-to-do-the-same/,support
3 26 2020,https://amp.flipboard.com/@foxnews/entertainment-0erj2u44z/hilarie-burton-says-she-s-been-sewing-masks-for-health-care-workers-encourages-/a-cY-w702tTv61gJa74iAAEg%3Aa%3A47769551-adfd942cc8%2Ffoxnews.com,support
3 26 2020,https://siouxcountyradio.com/news/2020/03/26/hilarie-burton-says-shes-been-sewing-masks-for-health-care-workers-encourages-fa,support
3 27 2020,https://trevino.at/hilarie-burton-says-shes-been-sewing-masks-for-health-care-workers-encourages-fans-to-do-the-same/,support
None,http://www.hollistercanada.com/?entertainment/hilarie-burton-masks-health-care-workers,support
3 27 2020,https://www.youtube.com/watch?v=VirK_-CBo9I,support
3 27 2020,http://www.bnystys.com/entertainment/hilarie-burton-masks-health-care-workers,support
3 26 2020,http://bolhotnews.blogspot.com/2020/03/hilarie-burton-says-shes-been-sewing.html,support
3 26 2020,https://foxnewstrends.blogspot.com/2020/03/fox-news-hilarie-burton-says-shes-been.html,support
3 26 2020,http://newstation30.blogspot.com/2020/03/hilarie-burton-says-shes-been-sewing.html,support
3 26 2020,https://stacksol.blogspot.com/2020/03/hilarie-burton-says-shes-been-sewing.html,support
3 26 2020,http://kankon.net/forum/main-category/main-forum/118590-hilarie-burton-says-she-s-been-sewing-masks-for-health-care-workers-encourages-fans-to-do-the-same,support
3 26 2020,https://onlineblog247.blogspot.com/2020/03/breaking-news-hilarie-burton-says-shes.html,support
3 26 2020,https://www.thenewscommenter.com/news/hilarie-burton-says-shes-been-sewing-masks-for-health-care-workers-encourages-fans-to-do-the-same/1291880,support
3 26 2020,https://gethotnewstoday.blogspot.com/2020/03/hilarie-burton-says-shes-been-sewing.html,support
3 26 2020,https://headlines-entertainment.blogspot.com/2020/03/hilarie-burton-says-shes-been-sewing.html,support
3 26 2020,https://www.news.apznews.com/hilarie-burton-says-shes-been-sewing-masks-for-health-care-workers-encourages-fans-to-do-the-same/,support
3 26 2020,https://front-page.today/hilarie-burton-says-shes-been-sewing-masks-for-health-care-workers-encourages-fans-to-do-the-same/,support
3 27 2020,https://faxhot.com/entertainment/36674-hilarie-burton-says-shes-been-sewing-masks-for-health-care-workers-encourages-fans-to-do-the-same.html,support
