dates,website,stance
3 26 2020,https://nypost.com/2020/03/26/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
3 26 2020,https://nypost.com/2020/03/26/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/?fbclid=IwAR0_8OzFdmdndcZKJjqAXhSAgGpfzITtLdnlStF58W9aPa9v1RMZOGNDmYE,support
3 26 2020,https://nypost.com/2020/03/26/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/?utm_source=maropost&utm_medium=email&utm_campaign=nypdaily&utm_content=20200328&tpcc=morning_report&mpweb=755-8728932-720039804,support
3 25 2020,https://www.foxnews.com/tech/flatten-the-curve-interactive-tool-for-coronavirus-quarantine-and-travel-restrictions-worldwide,support
3 25 2020,https://foxwilmington.com/technology/flatten-the-curve-interactive-tool-helps-decode-coronavirus-quarantine-and-travel-restrictions-worldwide/,support
3 25 2020,https://www.890kdxu.com/flatten-the-curve-interactive-tool-helps-decode-coronavirus-quarantine-and-travel-restrictions-worldwide/,support
3 26 2020,https://www.newsday24.com/tech/flatten-the-curve-interactive-tool-helps-decode-coronavirus-quarantine-and-travel-restrictions-worldwide/,support
3 26 2020,https://www.facebook.com/permalink.php?id=154062561406172&story_fbid=2151748341637574,support
3 27 2020,https://wherald.com/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
3 25 2020,https://foxbangor.com/national-news/flatten-the-curve-interactive-tool-helps-decode-coronavirus-quarantine-and-travel-restrictions-worldwide/,support
3 31 2020,https://todayheadline.co/2020/03/31/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
3 25 2020,https://kzk101.com/flatten-the-curve-interactive-tool-helps-decode-coronavirus-quarantine-and-travel-restrictions-worldwide/,support
None,https://todayheadline.co/2020/03/26/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
None,https://www.ksub590.com/2020/03/25/flatten-the-curve-interactive-tool-helps-decode-coronavirus-quarantine-and-travel-restrictions-worldwide/,support
None,https://ne-np.facebook.com/KZK101NTWRK/posts/a-tech-startup-has-launched-an-online-resource-for-travelers-expats-and-their-lo/2151748341637574/,support
3 25 2020,https://namex.co/flatten-the-curve-interactive-tool-helps-decode-coronavirus-quarantine-and-travel-restrictions-worldwide/,support
3 26 2020,https://independenteagle.com/flatten-the-curve-interactive-tool-helps-decode-coronavirus-quarantine-and-travel-restrictions-worldwide/,support
3 26 2020,https://akahinews.org/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
3 25 2020,http://www.hollistercanada.com/?tech/flatten-the-curve-interactive-tool-for-coronavirus-quarantine-and-travel-restrictions-worldwide,support
3 26 2020,https://e-radio.us/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
3 25 2020,https://nonibrosnews.blogspot.com/2020/03/fox-news-flatten-curve-interactive-tool.html,support
3 25 2020,https://world-b.news/flatten-the-curve-interactive-tool-helps-decode-coronavirus-quarantine-and-travel-restrictions-worldwide/,support
3 25 2020,https://www.justdial.com/JdSocial/news/Latest-Stories-Coronavirus/This-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/1585237830205000?dl=1,support
3 26 2020,https://debunkinglife.com/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
3 26 2020,https://usanews.worldtimes.news/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
3 26 2020,https://gingdu.com/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
3 26 2020,https://twnews.us/us-news/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus,support
3 26 2020,https://bitmarvel.co/this-interactive-map-shows-how-every-country-is-dealing-with-coronavirus/,support
