dates,website,stance
3 26 2020,https://www.facebook.com/FoxNews/posts/jussie-smollett-said-he-was-on-quarantine-day-421-amid-the-coronavirus-outbreak-/10159187520961336/,support
3 25 2020,https://www.foxnews.com/entertainment/jussie-smollett-coronavirus-quarantine,support
3 25 2020,https://foxwilmington.com/headlines/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421/,support
3 25 2020,https://www.msn.com/en-us/entertainment/entertainment-celebrity/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421/ar-BB11HZBf,support
3 26 2020,https://amp.flipboard.com/@foxnews/entertainment-0erj2u44z/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-qua/a-V06mrcdIRg6SH5ZXLp6iug%3Aa%3A47769551-bdd5612457%2Ffoxnews.com,support
3 25 2020,https://flipboard.com/article/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-qua/a-srcq7y7nQC6jnEDHtTmYEA%3Aa%3A47769551-bdd5612457%2Ffoxnews.com,support
3 26 2020,https://indiagoneviral.com/entertainment/2020/03/26/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421/3140/arnab_sen/,support
3 25 2020,https://foxbangor.com/national-news/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421/,support
3 26 2020,https://www.facebook.com/permalink.php?id=400059946719365&story_fbid=2965739206818080,support
3 26 2020,https://24world.news/news/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421?uid=61337,support
3 25 2020,https://patriotify.com/2020/03/25/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421-fox-news/,support
3 26 2020,https://chochilino.com/2020/03/26/entertainment/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421/,support
3 25 2020,https://newsalertsandfeeds.blogspot.com/2020/03/fox-news-jussie-smollett-says.html,support
3 25 2020,https://foxnewsupdated.blogspot.com/2020/03/fox-news-jussie-smollett-says.html,support
3 25 2020,https://newstral.com/en/article/en/1148681311/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421-,support
3 25 2020,https://e-news.us/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421/,support
3 25 2020,https://world-b.news/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421/,support
3 25 2020,https://unews.tv/2020/03/26/jussie-smollett-says-coronavirus-self-isolation-par-for-the-route-for-him-quarantine-day-421/,support
3 25 2020,https://zenith.news/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421/,support
3 25 2020,https://popstar.one/news/persons/jussie-smollett,support
3 25 2020,https://voiceofthehwy.news/jussie-smollett-says-coronavirus-self-isolation-par-for-the-course-for-him-quarantine-day-421/,support
