dates,website,stance
2 7 2020,https://factcheckdotorg.tumblr.com/post/190703393691/baseless-conspiracy-theories-claim-new-coronavirus,deny
3 10 2020,https://twitter.com/factcheckdotorg/status/1237395466104582145,deny
3 10 2020,https://es.scribd.com/article/451162861/Contrary-To-False-Posts-Sanitizer-Helpful-Against-Coronavirus,deny
3 10 2020,https://hub.polari.us/USPolitics/note/UKQfJlKPTHihRK1ErUGsIQ,deny
3 11 2020,https://www.onenewspage.com/n/Health/1zlqy706d6/Hand-washing-vs-Hand-Sanitizers-Which-Works-Better.htm,deny
3 12 2020,https://www.scribd.com/book/451518984/Homemade-Hand-Sanitizer-Recipes-The-Best-Easy-Recipes-to-make-your-Natural-Homemade-Hand-Sanitizer,deny
3 15 2020,https://www.youtube.com/watch?v=r-GhUVMDfqw,deny
3 16 2020,https://www.onenewspage.us/n/US/1zlqy72cqo/Distilleries-using-high-proof-alcohol-to-make-hand.htm,deny
3 26 2020,https://www.operanewsapp.com/ng/en/health/why-washing-with-sanitizers-helps-prevent-coronaviruscovid19?news_id=894643798cc810a078cb6463a1fa0b53&news_entry_id=s4d9a8113200326en_ng&open_type=transcoded&request_id=search_5b954edb-2b50-42aa-96a5-facf53f2c912&from=search,deny
3 8 2020,https://m.facebook.com/LasVegasLocally/posts/1461227304056399,deny
3 8 2020,https://bbs.io-tech.fi/threads/tyhmaet-ihmiset.24775/page-86,deny
4 2 2020,https://es.scribd.com/book/454765875/DIY-Homemade-Hand-Sanitizer-A-Practical-Guide-to-Make-Your-own-Hand-Sanitizers-to-Keep-your-Family-Free-From-Infections,deny
3 9 2020,https://www.poynter.org/?ifcn_misinformation=hand-sanitizer-will-do-nothing-for-the-coronavirus,deny
3 9 2020,https://www.factcheck.org/2020/03/contrary-to-false-posts-sanitizer-helpful-against-coronavirus/,deny
3 9 2020,https://toolbox.google.com/factcheck/explorer/search/sanitizer;hl=en,deny
3 9 2020,https://norsensus.no/corona/media-literacy-in-coronavirus-time-how-to-fact-check-information-on-the-internet/,deny
3 9 2020,https://covidmis.info/fact_checks/10529-hand-sanitizer-will-do-nothing-for-the-coronavirus.html,deny
3 9 2020,https://www.facebook.com/zeroecosolutions/posts,deny
3 9 2020,https://x.facebook.com/zeroecosolutions/photos/a.731292993894446/1086288065061602/?type=3,deny
3 9 2020,https://opticalosandes.yage.ec/8x8pe/how-to-use-sanitizer.html,deny
3 9 2020,https://covidmis.info/fact_checks/10533-hand-sanitiser-is-effective-against-covid-19.html,deny
3 10 2020,https://covidmis.info/fact_checks/10458-to-minimise-the-risk-of-catching-the-new-coronavir.html,deny
3 10 2020,https://covidmis.info/fact_checks/10203-dettol-antiseptic-spray-says-it-kills-human-corona.html,deny
3 10 2020,https://covidmis.info/fact_checks/10341-coronavirus-isnt-dangerous-as-it-can-be-killed-by.html,deny
3 10 2020,https://www.facebook.com/theadman.robstephenson/posts,deny
3 10 2020,https://www.facebook.com/dedomedio/posts/una-investigaci%C3%B3n-de-100-reporters-coloca-a-daniel-ortega-y-cristina-fernandez-d/10151548141599886/,deny
3 10 2020,https://www.ustangeliyor.com/yasdj/hand-sanitizer-coronavirus.html,deny
3 10 2020,http://ecolenaturopathe.com/bcrvzt/hand-sanitizer-facts-cdc.html,deny
3 10 2020,http://3dathletics.net/xw0rc/hand-sanitizer-myth.html,deny
3 10 2020,http://gp-securite.fr/4iq7olp3u0/how-to-use-sanitizer.html,deny
3 10 2020,http://martisphotographie.fr/vdtg/hand-sanitizer-coronavirus.html,deny
3 10 2020,http://designmillinc.com/efu8/how-to-use-sanitizer.html,deny
