dates,website,stance
3 24 2020,https://www.fox26houston.com/news/stay-home-work-safe-order-issued-for-harris-county,support
3 24 2020,https://www.fox26houston.com/video/667085,support
None,https://upload.latest.facebook.com/permalink.php?story_fbid=3634524729897049&id=193535477329342,support
None,https://ms-my.facebook.com/pages/category/Pet-Store/The-Village-Groomer-Houston-Texas-193535477329342/posts/,support
None,https://www.facebook.com/NewsHypeTX/?ref=py_c&__xts__,support
None,https://www.facebook.com/permalink.php?id=1388940464557371&story_fbid=2764978606953543,support
None,https://xappol.com/archives/harris-county-some-harris-county-neighborhoods-could-need-more/,support
None,http://www.findglocal.com/US/Houston/193535477329342/The-Village-Groomer-Houston-Texas,support
None,https://www.bingulus.com/2020/03/25/harris-county-harris-county-sees-biggest-single-day-spike-in-coronavirus-cases/,support
None,https://www.voofla.com/US/Houston/193535477329342/The-Village-Groomer-Houston-Texas,support
None,https://www.dimentri.com/2020/03/25/harris-county-harris-county-sees-biggest-single-day-spike-in-coronavirus-cases/,support
None,https://sumairy.com/article/stay-home-work-safe-order-issued-for-houston-harris-county,support
None,https://sumairy.com/article/39-stay-home-work-safe-order-39-goes-into-effect-tuesday-in-harris,support
None,https://sumairy.com/article/39-stay-home-work-safe-order-39-goes-into-effect-in-harris-county,support
