dates,website,stance
2 14 2020,https://thelogicalindian.com/fact-check/bangalore-coronavirus-broiler-chicken-19700,deny
3 11 2020,https://thelogicalindian.com/news/chicken-buried-alive-20113,deny
2 14 2020,https://www.vishvasnews.com/english/health/fact-check-post-claiming-chicken-infected-from-coronavirus-found-in-bangalore-is-fake/,deny
2 12 2020,https://m.dailyhunt.in/news/india/english/the+logical+indian-epaper-tlogin/fact+check+no+coronavirus+does+not+spread+through+broiler+chickens-newsid-165123900,deny
3 11 2020,https://m.dailyhunt.in/news/india/english/the+logical+indian-epaper-tlogin/amid+coronavirus+rumours+karnataka+farmer+buries+thousands+of+chickens+alive-newsid-170928466,deny
3 11 2020,https://m.dailyhunt.in/news/bangladesh/english/the+logical+indian-epaper-tlogin/amid+coronavirus+rumours+karnataka+farmer+buries+thousands+of+chickens+alive-newsid-170928466,deny
2 12 2020,https://wuhanupdate.com/bangalore/fact-check-no-coronavirus-does-not-spread-through-broiler-chickens-64284662,deny
2 12 2020,http://tlisite.vocalwire.com/fact-check/bangalore-coronavirus-broiler-chicken-19700,support
2 12 2020,https://xiaomi.dailyhunt.in/news/india/urdu/the+logical+indian-epaper-tlogin/fact+check+no+coronavirus+does+not+spread+through+broiler+chickens-newsid-165123900?mode=wap,support
2 12 2020,https://xiaomi.dailyhunt.in/news/india/oriya/the+logical+indian-epaper-tlogin/fact+check+no+coronavirus+does+not+spread+through+broiler+chickens-newsid-165123900?mode=wap,support
3 11 2020,http://tlisite.vocalwire.com/news/chicken-buried-alive-20113,support
2 14 2020,https://xiaomi.dailyhunt.in/news/india/hindi/the+logical+indian-epaper-tlogin/fact+check+no+coronavirus+does+not+spread+through+broiler+chickens-newsid-165123900?mode=wap,deny
2 14 2020,https://web.dailyhunt.in/news/india/kannada/the+logical+indian-epaper-tlogin/fact+check+no+coronavirus+does+not+spread+through+broiler+chickens-newsid-165123900,deny
2 14 2020,https://xiaomi.dailyhunt.in/news/india/hindi/the+logical+indian-epaper-tlogin/amid+coronavirus+rumours+karnataka+farmer+buries+thousands+of+chickens+alive-newsid-170928466?mode=wap,deny
2 14 2020,https://www.vishvasnews.com/tamil/viral/fact-check-post-claiming-chicken-infected-from-coronavirus-found-in-bangalore-is-not-true/,deny
2 12 2020,https://www.coronaviral.org/bangalore/fact-check-no-coronavirus-does-not-spread-through-broiler-chickens-44082022,deny
2 15 2020,https://www.imphaltimes.com/news/itemlist/date/2020/2/15,deny
2 15 2020,https://www.imphaltimes.com/component/k2/itemlist/date/2020/2/15,deny
2 15 2020,https://www.imphaltimes.com/it-articles/itemlist/date/2020/2/15,deny
2 15 2020,https://www.imphaltimes.com/editorial/itemlist/date/2020/2/15,deny
1 12 2020,http://blog.pagosweb.com.uy/can-coronavirus-spread-through-chicken.html,deny
