dates,website,stance
1 21 2020,https://www.dailymail.co.uk/news/article-7913809/Dow-Jones-tumbles-150-points-case-deadly-Chinese-coronavirus-confirmed-US.html,3
None,https://www.soundhealthandlastingwealth.com/health-news/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
1 23 2020,https://www.soundhealthandlastingwealth.com/health-news/too-early-to-declare-china-coronavirus-a-public-health-emergency-who/,0
None,https://www.soundhealthandlastingwealth.com/category/health-news/page/3/,0
None,https://www.soundhealthandlastingwealth.com/page/24,0
None,https://www.soundhealthandlastingwealth.com/page/8/?page_id=1841%2Fpage%2F603%2F,0
None,https://www.soundhealthandlastingwealth.com/blog/page/105/,0
None,http://new1look.com/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
None,https://www.businesstelegraph.co.uk/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
None,https://newsila.com/en/news/Dow-Jones-falls-150-points-due-to-US-Chinese-coronavirus-case,3
None,https://www.soundhealthandlastingwealth.com/page/10/?page_id=1841%2Fpage%2F604%2F,0
None,https://www.soundhealthandlastingwealth.com/page/9/?page_id=1841%2Fpage%2F10%2F,0
None,https://www.soundhealthandlastingwealth.com/page/10/?page_id=1841%2Fpage%2F8%2F,0
None,https://www.soundhealthandlastingwealth.com/page/182/,0
None,https://www.soundhealthandlastingwealth.com/page/10/?page_id=1841%2Fpage%2F13%2F,0
None,https://www.soundhealthandlastingwealth.com/page/6/?page_id=1841%2Fpage%2F603%2F,0
None,https://www.soundhealthandlastingwealth.com/page/8/?page_id=1841%2Fpage%2F620%2F,0
None,https://www.soundhealthandlastingwealth.com/page/8/?page_id=1841%2Fpage%2F13%2F,0
None,https://www.businessfast.co.uk/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
None,https://gb.njus.me/gb/news/training-and-health/0/18366878/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case,3
None,http://healthex.eu/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
None,https://amedpost.com/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,1
None,http://celbestnews.com/health/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
1 23 2020,https://www.soundhealthandlastingwealth.com/health-news/flights-from-wuhan-to-australia-to-be-screened-for-coronavirus/,0
None,https://www.soundhealthandlastingwealth.com/page/2/?page_id=1841%2Fpage%2F620%2F,0
None,http://healthmedicinet.com/i2/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
None,https://topspot247.com/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,1
None,https://www.newsgroove.co.uk/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
None,https://en.mogaznews.com/Health/1419094/Dow-Jones-falls-150-points-due-to-US-Chinese-coronavirus-case.html,3
None,http://newsnetwork.website/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,1
None,https://www.newslocker.com/en-uk/news/health/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
None,https://www.newscabal.co.uk/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case/,3
None,https://www.businesstelegraph.co.uk/some-us-businesses-restrict-travel-to-china-close-stores-because-of-coronavirus-as-economic-fallout-spreads/,0
None,https://www.businesstelegraph.co.uk/dow-jumps-150-points-as-stocks-stabilize-after-mondays-sell-off/,3
1 27 2020,https://www.businesstelegraph.co.uk/dow-slides-350-points-as-fears-about-coronavirus-rattle-investors/,3
1 27 2020,https://www.businesstelegraph.co.uk/coronavirus-ends-weekly-winning-streaks-nasdaq/,0
None,https://theworldnews.net/uk-news/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case,3
None,https://amedpost.com/queues-to-buy-face-masks-in-china-as-wuhan-coronavirus-spreads/,0
None,https://www.mashvisor.com/cities/ny/ripley-investment-property-guide,0
None,http://health.newsbelow.co.uk/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case-37365/,3
3 12 2020,https://www.newsgroove.co.uk/coronavirus-asian-stocks-fall-as-us-imposes-eu-travel-ban/,0
3 9 2020,https://www.newsgroove.co.uk/stock-markets-see-sharp-decline-and-halt-trading/,0
2 1 2020,https://www.newsyworld.com/budget-buster-five-options-for-student-loan-fugitives-2/,0
None,https://www.mashvisor.com/cities/property/297-lynn-ripley-tn-38063/1522723/c_ripley,0
None,https://www.mashvisor.com/cities/property/8737-west-route-20-ripley-ny-14787/1155425/c_ripley,0
None,https://amedpost.com/page/305/?random-post=1&jaw_responsive=0,0
1 29 2020,https://amedpost.com/china-coronavirus-110-us-patients-tested-sixth-possible-case/,0
None,https://gb.njus.me/gb/news/training-and-health/0/18374296/chinese-citizens-fear-the-government-has-not-disclosed-things-about-coronavirus,0
None,https://gb.njus.me/gb/news/training-and-health/0/18366870/man-23-first-patient-to-recover-from-chinese-coronavirus,0
None,http://healthmedicinet.com/i2/man-23-first-patient-to-recover-from-chinese-coronavirus/,0
8 1 2019,http://healthfancast.com/articles/id/243312370/quit-smoking-electronic-cigarettes-and-nicotine-mayo-clinic-radio/,0
1 27 2020,https://amedpost.com/homepage-video/page/215/,0
1 29 2020,https://amedpost.com/what-will-the-year-of-the-rat-bring-you-chinese-zodiac-expert-reveals-what-your-sign-can-expect/,0
1 24 2020,https://amedpost.com/honda-car-recall-175k-cars-across-uk-europe-recalled-due-to-takata-airbag-fault/,0
None,https://amedpost.com/category/science/page/3/,0
1 23 2020,https://www.newsyworld.com/malawi-opens-the-first-drone-academy-in-africa/,0
None,http://healthmedicinet.com/i2/flights-from-wuhan-to-australia-to-be-screened-for-coronavirus/,0
10 7 2019,https://www.mashvisor.com/cities/property/310-gorgeview-tallulah-falls-ga-30573/2282896/c_tallulah-falls,0
2 28 2020,https://ngjournal.com/holiday-inn-near-heathrow-to-be-a-coronavirus-quarantine-centre,0
None,https://ngjournal.com/switching-to-unleaded-petrol-caused-dementia-rates-to-fall-by-15-a-year-in-europe-north-america,0
2 22 2020,http://ngjournal.com/more-than-100-wild-animals-drop-dead-near-coronavirus-epicentre-in-china,0
2 20 2020,http://ngjournal.com/millions-with-bladder-weakness-may-finally-be-spared-embarrassment-thanks-to-game-changer-test,0
None,https://ngjournal.com/mood-right-now-at-131am,0
3 24 2020,https://ngjournal.com/frontline-nhs-staff-are-having-to-share-the-same-facemasks,0
2 18 2020,https://ngjournal.com/report-guendouzi-was-dropped-after-heated-row-with-mikel-arteta,0
None,https://en.mogaznews.com/collection/1419077/Im-excited-about-my-new-job-but-its-cost-me-700-before-Ive-even-started.html,0
1 23 2020,http://celbestnews.com/page/650/,0
1 27 2020,https://amedpost.com/arizona-police-say-theyve-arrested-the-infamous-penis-man-graffiti-artist/,0
1 24 2020,https://amedpost.com/best-cities-for-families-in-2020-revealed-helsinki-no1-london-55th-la-best-for-kids-activities/,0
1 29 2020,https://amedpost.com/baby-with-spina-bifida-has-surgery-while-in-the-womb-to-give-him-the-best-chance-of-walking/,0
8 18 2019,https://www.newsgroove.co.uk/best-bathroom-weight-scales-top-digital-and-smart-scale-options-for-2019/,0
1 17 2020,https://twnews.co.uk/uk-news/britain-s-battle-for-the-brexit-bong-hits-ps160-000,0
7 25 2019,https://twnews.co.uk/uk-news/ex-minister-david-mellor-s-look-while-discussing-boris-johnson-prompts-tweets,0
None,https://ngjournal.com/video-strongman-pilolo-ft-kelvynboy,0
3 5 2020,https://ngjournal.com/schumer-tells-justices-they-will-pay-the-price-in-angry-rebuke,0
3 30 2020,https://ngjournal.com/everton-given-front-row-seat-as-liverpool-end-longest-season-on-record-with-two-titles-in-one-day,0
None,https://247ghananews.com/tag/20000/,0
None,https://www.newslocker.com/en-uk/news/health/third-coronavirus-case-suspected-in-texas-as-second-possible-victim-hospitalized-in-la/,0
None,http://ngjournal.com/buhari-arrives-addis-ababa-ahead-of-au-summit,0
10 31 2016,https://en.mogaznews.com/World-News/228562,0
None,https://enclothin.com/dow-jones-falls-150-points-due-to-us-chinese-coronavirus-case-545.jsp,3
2 16 2020,http://ngjournal.com/saints-struggling-under-pressure-to-perform-at-st-marys-says-boss-hasenhuttl,0
2 18 2020,http://ngjournal.com/just-like-that,0
1 23 2020,https://en.mogaznews.com/collection/1418744/Labour-shock-How-Ed-Balls-received-THOUSANDS-from-taxpayer-after-losing-seat.html,0
9 16 2016,https://en.mogaznews.com/Technology/166721/Wish-you-never-upgraded-to-iOS-10-This-trick-lets-you-,0
None,https://development.thebestoddsever.xyz/development/why-dow-jones-fell-today.asp,0
None,https://ominiratv.com/hairy-gay-mature-wanking-and-cumming/asian-shannon-castro-porn-pics.php,0
