dates,website,stance
3 15 2020,https://www.politifact.com/factchecks/2020/mar/15/joe-biden/ad-watch-biden-video-twists-trumps-words-coronavir/?fbclid=IwAR3KoOe5rxMt0-CM0SqlzxhssykjhLd3Oh0Zy2MdWxOzUHisWS3ouYFWrEI,deny
3 15 2020,https://www.politifact.com/ad-watch/,deny
3 3 2020,https://www.poynter.org/?ifcn_misinformation=video-shows-president-donald-trump-saying-covid-19-is-democrats-new-hoax,deny
3 17 2020,https://www.politifact.com/factchecks/2020/mar/17/instagram-posts/celebrities-are-sharing-misleading-post-about-trum/?fbclid=IwAR1eXYgESPJfAUc5rinCit9-S8JFZtkpaEpmZnAX7OoRcRYZLes_PW2YOuo,deny
3 25 2020,https://theintercept.com/2020/03/25/is-the-trump-cult-a-death-cult/?comments=1,deny
2 27 2020,https://www.politifact.com/factchecks/2020/feb/27/facebook-posts/no-cdc-isnt-recommending-men-shave-their-beard-pro/?fbclid=IwAR0polNm6hw_hfRoCDlPGErBhQK2g8o9rncc6ktS3vnCn-tsuhG1AKi6HmQ,deny
3 3 2009,https://www.politifact.com/factchecks/2009/mar/03/mitch-mcconnell/mcconnell-v-math-math-wins/,deny
3 24 2020,https://www.politifact.com/factchecks/2020/mar/24/chain-message/neighbors-app-spreads-false-rumors-about-mi/?fbclid=IwAR3RZbY5KYByXsWW-vcufooaVUuFNEFGJEeoT4GdrQbfAE-vAYQ6_G2sQsY,deny
3 26 2020,https://www.politifact.com/article/2020/mar/26/fact-checking-covid-19-prevention-treatment-myths/?emci=f0b20003-e872-ea11-a94c-00155d03b1e8&emdi=90390f08-f172-ea11-a94c-00155d03b1e8&ceid=7855208,deny
3 2 2020,https://www.politifact.com/factchecks/2020/mar/02/yourcontent/false-news-site-publishes-unproven-story-about-flo/?fbclid=IwAR2UwKyuwykPVMzD87dvTLAzcETHCzVbg3y1g_iYmDnSuPi1_3YGIYoVBeY,deny
2 3 2020,https://www.politifact.com/factchecks/2020/feb/03/charlie-kirk/conservative-organizations-are-spreading-misinform/?emci=948a0e2c-774c-ea11-a94c-00155d039e74&emdi=ea000000-0000-0000-0000-000000000001&ceid=%7B%7BContactsEmailID%7D%7D,deny
