dates,website,stance
3 23 2020,https://www.foxnews.com/entertainment/bethenny-frankel-donating-coronavirus-masks-healthcare,comment
3 23 2020,https://www.msn.com/en-ca/entertainment/other/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers/ar-BB11A4zX,support
3 23 2020,https://foxbangor.com/national-news/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers-and-at-risk-people/,support
None,https://flipboard.com/@FoxNews/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands/a-OaMwWQGIRii03zO6CaWFpw%3Aa%3A47769551-b841a883cf%2Ffoxnews.com,support
None,https://foxwilmington.com/entertainment/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers/,comment
None,https://siouxcountyradio.com/news/2020/03/23/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-,support
None,https://namex.co/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers/,comment
None,https://www.newsbreak.com/news/0OWC6eLO/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers-and-at-risk-people,comment
3 23 2020,https://e-news.us/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers/,comment
3 23 2020,http://trueredamerican.com/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers-and-at-risk-people/,comment
None,https://thenewstrace.com/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers-and-at-risk-people/21814/,support
None,https://newsvire.com/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers-and-at-risk-people/,support
None,https://www.newsbreak.com/news/0OXJ0IKk/pornhub-donates-50000-coronavirus-masks-to-front-line-workers-and-free-porn-for-people-to-stay-indoors,support
None,https://theworldnews.net/us-news/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers,comment
None,https://www.mnnofa.com/2020/03/23/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers/,comment
3 25 2020,https://newstral.com/en/article/en/1148674990/apple-secures-10-million-masks-for-us-health-care-workers,support
3 23 2020,https://world-b.news/nyc-restaurateur-delivers-hundreds-of-donated-meals-to-health-care-workers-during-coronavirus/,support
4 3 2020,https://pressfrom.info/ca/news/sports/-210494-islanders-players-donate-n95-masks-to-new-york-healthcare-workers.html,support
3 27 2020,https://pressfrom.info/ca/news/canada/-209068-now-that-canada-is-rationing-masks-trudeau-faces-backlash-for-donating-medical-supplies-to-china.html,support
None,http://www.newspapers2day.com/news/bethenny-frankel-manufacturing-donating-coronavirus-kits-and-masks-to-thousands-of-health-care-workers,comment
3 19 2020,https://pressfrom.info/ca/news/entertainment/-207264-the-masked-singer-s-terrifying-night-angel-is-probably-this-real-housewives-star.html,comment
