dates,website,stance
3 24 2020,https://www.foxnews.com/tech/coronavirus-pandemic-elon-musk-makes-good-on-ventilator-promise,comment
None,https://flipboard.com/article/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/a--Jt7YRqARLW43pou3_egkQ%3Aa%3A10229257-d0ecc87653%2Ffoxnews.com,support
None,https://flipboard.com/topic/elonmusk/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/a-yRctno-DQICqbF-ehMIzew%3Aa%3A51085541-d0ecc87653%2Ffoxnews.com,support
None,https://flipboard.com/article/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/a-9bxpLDFoQ56hPgfxQKSVww%3Aa%3A2672164-d0ecc87653%2Ffoxnews.com,support
None,https://flipboard.com/article/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/a-opA_AynVRy-m5D-Dm-VpYg%3Aa%3A47769551-d0ecc87653%2Ffoxnews.com,support
None,https://flipboard.com/topic/aerospace/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/a-FYdLbPgoQ1SvDAqFqm6WLA%3Aa%3A47769551-d0ecc87653%2Ffoxnews.com,support
3 24 2020,https://flipboard.com/@thenewsdesk/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/f-d0ecc87653%2Ffoxnews.com,support
None,https://flipboard.com/@florin1394/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/a-9bxpLDFoQ56hPgfxQKSVww%3Aa%3A2672164-d0ecc87653%2Ffoxnews.com,support
3 24 2020,https://foxwilmington.com/headlines/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/,comment
3 24 2020,https://theunionjournal.com/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/,support
None,https://flipboard.com/@NeilSchoenb7a43/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/a-TR3SEYA6SAyF2VazLuvABw%3Aa%3A187928722-d0ecc87653%2Ffoxnews.com,support
3 24 2020,https://foxbangor.com/national-news/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/,comment
None,https://amp.flipboard.com/@NeilSchoenb7a43/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/f-d0ecc87653%2Ffoxnews.com,support
None,https://amp.flipboard.com/@jiteshsurana/likes-b9qqt36294b902sn/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/a-opA_AynVRy-m5D-Dm-VpYg%3Aa%3A47769551-d0ecc87653%2Ffoxnews.com,support
None,https://www.facebook.com/permalink.php?id=105659834372666&story_fbid=123931842545465,support
None,https://www.facebook.com/permalink.php?id=104694631158940&story_fbid=117531556541914,support
None,https://usadailyexpress.com/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/,comment
None,https://ari7.com/tesla-and-spacex-ceo-elon-musk-made-good-on-his-promise-to-deliver-ventilators-to-aid-in-the-coronavirus-pandemic-california-gov-gavin-newsom-said-monday/,comment
None,https://news.jill9.com/2020/03/coronavirus-ventilators-elon-musk-spacex-tesla-covid19,comment
None,https://www.newsbreak.com/news/0OWqEVOk/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise,support
3 24 2020,https://blogger-net.com/us-breaking-news/fox-news-rss-feed/2020/03/24/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/,support
None,https://www.mixedtimes.com/technology/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise/amp,comment
None,https://zh-cn.facebook.com/centralvalleypowersports/posts/its-takes-every-american-doing-their-part-these-are-the-good-stories-we-like-to-/235706581165031/,support
None,https://www.tigerdroppings.com/rant/politics/elon-musk-fulfills-his-promise-to-supply-respirators-for-those-in-need/89236239/,comment
None,https://es-la.facebook.com/316930458673482/posts/coronavirus-and-the-last-days-churchchristians-from-all-the-way-back-to-the-begi/1084010235298830/,comment
None,https://www.facebook.com/permalink.php?id=316930458673482&story_fbid=1084010235298830,comment
None,https://theworldnews.net/us-news/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise,comment
None,https://www.cougaraccess.com/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise-fox-news/,comment
None,https://westofthepond.com/2020/03/24/as-coronavirus-pandemic-worsens-elon-musk-makes-good-on-ventilator-promise-fox-news/,comment
