dates,website,stance
None,https://apnews.com/226da6f7fadbb1968af3552c25e7d09c,support
None,https://www.voanews.com/science-health/coronavirus-outbreak/nba-suspends-season-until-further-notice-over-coronavirus,support
None,https://fortune.com/2020/03/11/nba-suspends-season-coronavirus/,support
3 12 2020,https://abcnews.go.com/Sports/wireStory/ap-source-nba-owners-leaning-playing-fans-69544962,support
None,https://sports.inquirer.net/389142/nba-suspends-season-until-further-notice-over-coronavirus,support
None,https://www.msn.com/en-sg/entertainment/asianbuzz/nba-suspends-season-until-further-notice-over-coronavirus/vp-BB115rlG,support
None,https://www.ktvu.com/news/nba-suspends-season-until-further-notice-over-coronavirus,support
3 11 2020,https://www.foxnews.com/sports/nba-suspends-season-until-further-notice-over-coronavirus,support
3 11 2020,https://www.pbs.org/newshour/nation/nba-suspends-season-until-further-notice-over-coronavirus,support
3 12 2020,https://www.bostonherald.com/2020/03/12/nba-suspends-season-until-further-notice-over-coronavirus/,support
None,https://wtop.com/nba/2020/03/ap-source-nba-owners-leaning-toward-playing-without-fans/,support
3 11 2020,https://www.sltrib.com/sports/2020/03/12/nba-suspends-season-until/,support
3 11 2020,https://wgntv.com/sports/nba-suspends-season-until-further-notice-over-coronavirus/,support
None,https://whyy.org/articles/nba-suspends-season-until-further-notice-over-coronavirus/,support
3 12 2020,https://www.twincities.com/2020/03/12/nba-suspends-season-until-further-notice-over-coronavirus/,support
3 11 2020,https://www.witn.com/content/sports/NBA-suspends-season-until-further-notice-over-coronavirus-568725731.html,support
None,https://q13fox.com/2020/03/11/nba-suspends-season-until-further-notice-over-coronavirus/,support
None,https://www.courant.com/sports/basketball/hc-sp-nba-suspends-season-due-coronavirus-20200311-20200312-ndio7234jbhxtjagpoxbqsb5za-story.html,support
3 11 2020,https://www.columbian.com/news/2020/mar/11/nba-suspends-season-until-further-notice-over-coronavirus/,support
3 11 2020,https://www.usatoday.com/story/sports/nba/2020/03/11/ap-source-nba-owners-leaning-toward-playing-without-fans/111416414/,support
3 12 2020,https://www.taiwannews.com.tw/en/news/3895416,support
3 11 2020,https://www.wgbh.org/news/national-news/2020/03/11/nba-suspends-season-until-further-notice-over-coronavirus,support
None,https://japantoday.com/category/sports/NBA-suspends-season-until-further-notice-over-coronavirus,support
3 12 2020,https://www.ozarksfirst.com/local-news/national-news/nba-suspends-season-until-further-notice-over-coronavirus/,support
None,https://www.msn.com/en-in/sports/basketball/nba-suspends-season-until-further-notice-over-coronavirus/ar-BB114qjm,support
3 12 2020,https://www.wtnh.com/news/health/coronavirus/nba-suspends-season-until-further-notice-over-coronavirus/,support
3 12 2020,https://www.marinij.com/2020/03/12/nba-suspends-season-until-further-notice-over-coronavirus/,support
None,https://www.foxsports.com/nba/story/nba-suspends-season-until-further-notice-over-coronavirus-031120,support
3 12 2020,https://www.wtok.com/content/sports/NBA-suspends-season-until-further-notice-over-coronavirus-568735831.html,support
None,https://www.post-gazette.com/sports/other-sports/2020/03/11/NBA-season-suspended-coronavirus-games-canceled/stories/202003110177,support
None,https://www.thehindu.com/sport/other-sports/nba-suspends-season-until-further-notice-over-coronavirus/article31046596.ece,support
None,http://www.krgv.com/news/nba-suspends-season-until-further-notice-over-coronavirus/,support
None,https://wkow.com/2020/03/11/nba-suspends-season-until-further-notice-over-coronavirus/,support
3 11 2020,https://www.kimt.com/content/news/NBA-suspends-season-until-further-notice-over-coronavirus-568723761.html,support
None,https://www.news4jax.com/sports/2020/03/11/ap-source-nba-owners-leaning-toward-playing-without-fans/,support
None,https://triblive.com/sports/nba-suspends-season-until-further-notice-over-coronavirus/,support
None,https://www.stalberttoday.ca/local-news/nba-suspends-season-until-further-notice-over-coronavirus-2156948,support
None,http://www.news12.com/story/41883705/nba-suspends-season-until-further-notice-over-coronavirus,support
None,https://www.local10.com/sports/2020/03/11/ap-source-nba-owners-leaning-toward-playing-without-fans/,support
3 11 2020,https://www.saanichnews.com/sports/nba-suspends-season-until-further-notice-over-coronavirus-concerns/,support
3 11 2020,https://www.snopes.com/ap/2020/03/11/nba-suspends-season-until-further-notice-over-coronavirus/,support
3 11 2020,https://kfor.com/health/coronavirus/nba-suspends-season-until-further-notice-over-coronavirus/,support
None,https://www.timesfreepress.com/news/sports/professional/story/2020/mar/11/nba-suspends-season-until-further-notice-over-coronavirus/517974/,support
