dates,website,stance
3 26 2020,https://www.foxnews.com/entertainment/meghan-markle-forbids-prince-harry-travel-after-prince-charles-coronavirus-diagnosis-report,support
3 26 2020,https://flipboard.com/@FoxNews/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coro/a-73Ac1WLQSXW0OZ_7GwFh4w%3Aa%3A47769551-bffe74c49c%2Ffoxnews.com,support
3 27 2020,https://flipboard.com/@thenewsdesk/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coro/f-bffe74c49c%2Ffoxnews.com,support
3 26 2020,https://foxwilmington.com/entertainment/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coronavirus-diagnosis-report-2/,support
3 26 2020,https://amp.flipboard.com/@thenewsdesk/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coro/a-pRssxjQ1RkeWbGP4LjLjlQ%3Aa%3A43591897-bffe74c49c%2Ffoxnews.com,support
3 26 2020,https://www.naughtygossip.com/ouch/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-diagnosis,support
3 26 2020,https://foxbangor.com/national-news/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coronavirus-diagnosis-report/,support
3 26 2020,https://www.facebook.com/permalink.php?id=1742824625762363&story_fbid=3109745382403607,support
3 27 2020,https://www.facebook.com/permalink.php?id=1002631443183807&story_fbid=2870127506434182,support
3 26 2020,https://usadailyexpress.com/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coronavirus-diagnosis-report/,support
3 26 2020,https://ulusal24.com/2020/03/26/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coronavirus-diagnosis-report/,support
3 26 2020,http://www.hollistercanada.com/?entertainment/meghan-markle-forbids-prince-harry-travel-after-prince-charles-coronavirus-diagnosis-report,support
3 26 2020,https://us-coronavirus.info/index.php/2020/03/26/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coronavirus-diagnosis-report-fox-news/,support
3 26 2020,https://voiceofthehwy.news/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coronavirus-diagnosis-report-fox-news/,support
3 26 2020,https://e-news.us/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coronavirus-diagnosis-report/,support
3 26 2020,https://world-b.news/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coronavirus-diagnosis-report/,support
3 28 2020,https://headtopics.com/us/meghan-markle-forbids-prince-harry-to-travel-overseas-after-prince-charles-coronavirus-diagnosis-r-12115106,support
