dates,website,stance
3 26 2020,https://www.foxnews.com/world/mexican-protesters-block-arizona-border-traffic-demand-coronavirus-screenings,support
3 28 2020,https://www.facebook.com/FoxNews/posts/protesters-on-the-mexican-side-of-a-border-crossing-with-arizona-blocked-southbo/10159191244341336/,support
3 29 2020,https://ne-np.facebook.com/groups/barriodetubac/permalink/2799625143408044/,support
3 30 2020,https://ne-np.facebook.com/GC09.12Project/posts/protesters-on-the-mexican-side-of-a-border-crossing-with-arizona-blocked-southbo/2821455444628075/,support
3 26 2020,https://foxbangor.com/national-news/mexican-protesters-block-arizona-border-traffic-demand-coronavirus-screenings-on-travelers-from-us/,support
3 26 2020,https://ms-my.facebook.com/mwwu2/posts/?ref=page_internal,support
3 29 2020,https://www.facebook.com/groups/barriodetubac/permalink/2799625143408044/?comment_id=2801353869901838,support
3 27 2020,https://www.findit.com/worldnews/RightNow/mexican-protesters-block-arizona-border-traffic/5762c4d6-1edb-495e-a605-4724bc36c801?httproute=True,support
3 26 2020,http://trueredamerican.com/mexican-protesters-block-arizona-border-traffic-demand-coronavirus-screenings-on-travelers-from-us/,support
3 26 2020,https://blogger-net.com/us-breaking-news/fox-news-rss-feed/2020/03/26/mexican-protesters-block-arizona-border-traffic-demand-coronavirus-screenings-on-travelers-from-us/,support
3 28 2020,https://www.facebook.com/mwwu2/posts/,support
3 28 2020,https://www.facebook.com/mwwu2/posts,support
3 15 2020,http://www.usa.shafaqna.com/EN/AL/5442289,support
3 28 2020,https://ne-np.facebook.com/SocietyOfNativeNations/posts/d41d8cd9/861083854315986/,support
3 26 2020,https://syfeed.com/en-us/news-details/mexican-protesters-block-arizona-border-traffic-demand-coronavirus-screenings-on-travelers-from-us_29455068.html,support
3 26 2020,https://m.onenewspage.com/n/World/1zlqy76bn8/Mexican-protesters-block-Arizona-border-traffic-demand-coronavirus.htm,support
