dates,website,stance
3 25 2020,https://www.foxnews.com/travel/coronavirus-disney-pause-construction-avengers,support
3 26 2020,https://flipboard.com/article/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/a-5OKomGMtRAaOHzyXQKn-Ag%3Aa%3A47769551-22359261a1%2Ffoxnews.com,support
3 26 2020,https://flipboard.com/topic/marvelcomics/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/a-5OKomGMtRAaOHzyXQKn-Ag%3Aa%3A47769551-22359261a1%2Ffoxnews.com,support
3 26 2020,https://flipboard.com/topic/disneylandparis/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/a-5OKomGMtRAaOHzyXQKn-Ag%3Aa%3A47769551-22359261a1%2Ffoxnews.com,support
3 26 2020,https://flipboard.com/topic/comicbook/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/a-5OKomGMtRAaOHzyXQKn-Ag%3Aa%3A47769551-22359261a1%2Ffoxnews.com,support
3 25 2020,https://foxbangor.com/national-news/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/,support
None,https://namex.co/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/,support
3 30 2020,https://www.foxnews.com/travel/six-flags-closing-or-delaying-openings-of-amusement-parks-across-the-country-due-to-cornavirus,support
3 26 2020,https://amp.flipboard.com/topic/comics/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/a-5OKomGMtRAaOHzyXQKn-Ag%3Aa%3A47769551-22359261a1%2Ffoxnews.com,support
3 26 2020,https://amp.flipboard.com/topic/avengers/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/a-5OKomGMtRAaOHzyXQKn-Ag%3Aa%3A47769551-22359261a1%2Ffoxnews.com,support
3 26 2020,https://amp.flipboard.com/topic/disneyland/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/a-5OKomGMtRAaOHzyXQKn-Ag%3Aa%3A47769551-22359261a1%2Ffoxnews.com,support
3 25 2020,http://thelatestnews.live/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land-thelatestnews/,support
3 25 2020,http://trueredamerican.com/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/,support
3 26 2020,http://www.digital-resource.com/popular/news-urandir-during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land-digital-resource.html,support
3 25 2020,https://www.news.apznews.com/during-coronavirus-pandemic-disney-pauses-construction-on-avengers-themed-land/,support
