dates,website,stance
3 24 2020,https://www.foxnews.com/sports/korean-basketball-league-cancels-season-coronavirus-report,comment
None,https://amp.flipboard.com/@FoxNews/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report/a-1fl4sYOXQcGUv0jLxY4fYQ%3Aa%3A47769551-3596843986%2Ffoxnews.com,support
None,https://flipboard.com/topic/indianapacers/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report/a-dsp4SaUIS-m0BsFI4MLhpQ%3Aa%3A47769551-3596843986%2Ffoxnews.com,support
3 25 2020,https://flipboard.com/@FoxNews/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report/a-1fl4sYOXQcGUv0jLxY4fYQ%3Aa%3A47769551-3596843986%2Ffoxnews.com,support
None,https://stormlakeradio.com/news/2020/03/24/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report,support
3 24 2020,https://foxbangor.com/national-sports/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report/,support
None,https://foxbangor.com/national-news/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report/,support
3 25 2020,https://foxbangor.com/national-sports/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report-2/,support
None,https://siouxcountyradio.com/news/2020/03/24/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report,support
None,https://www.newsbreak.com/news/0OXOWet6/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report,support
None,https://www.ksub590.com/2020/03/24/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report/,comment
None,http://trueredamerican.com/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report/,comment
None,https://www.facebook.com/permalink.php?id=400059946719365&story_fbid=2962972933761374,support
None,https://www.news.apznews.com/korean-basketball-league-cancels-season-due-to-coronavirus-concerns-report/,comment
