dates,website,
2 3 2020,https://nationalpost.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts,suppport
2 4 2020,https://calgaryherald.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/2d9d218e-765d-4288-aa1d-8354483d89be/,suppport
2 4 2020,https://theprovince.com/news/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/e2c425ea-5ce0-41ed-8a17-ebcbebbfcabd,suppport
2 3 2020,https://theprovince.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 4 2020,https://lfpress.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204/,suppport
2 3 2020,https://www.woodstocksentinelreview.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.simcoereformer.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 4 2020,https://www.healthing.ca/news/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts,suppport
2 3 2020,https://www.sherwoodparknews.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.thewhig.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.theobserver.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://theprovince.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/f6c4e370-e037-4134-abc1-9cad5299b966,suppport
2 3 2020,https://www.thepost.on.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.simcoereformer.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.standard-freeholder.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.chathamdailynews.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.timminspress.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.owensoundsuntimes.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.thewhig.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.brantfordexpositor.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.intelligencer.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.dailyheraldtribune.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.shorelinebeacon.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.fortsaskatchewanrecord.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.elliotlakestandard.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.communitypress.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 4 2020,https://www.msn.com/en-ca/news/canada/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/ar-BBZCxIq,suppport
2 3 2020,https://www.recorder.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.leducrep.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.sprucegroveexaminer.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.dailyheraldtribune.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.hannaherald.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204/amp,suppport
