dates,website,stance
1 30 2020,https://metro.co.uk/2020/01/30/6000-passengers-trapped-cruise-ship-two-tested-deadly-coronavirus-12152552/,3
None,https://metro.co.uk/tag/coronavirus/page/191/?TB_iframe=true&width=370.8&height=658.8,0
available preliminary Using,"https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200311-sitrep-51-covid-19.pdf?sfvrsn=1ba62e57_10#:~:text=The%20virus%20that%20causes%20COVID,provisions%20and%20social%20care.",0
None,https://metro.co.uk/tag/coronavirus/page/176/,0
None,https://metro.co.uk/tag/coronavirus/page/202/?TB_iframe=true&width=370.8&height=658.8,0
None,https://metro.co.uk/tag/coronavirus/page/106/?TB_iframe=true&width=370.8&height=658.8,0
None,https://metro.co.uk/tag/coronavirus/page/186/?TB_iframe=true&width=370.8&height=658.8,0
None,https://metro.co.uk/tag/coronavirus/page/119/?TB_iframe=true&width=370.8&height=658.8,0
None,https://metro.co.uk/tag/coronavirus/page/175/,0
1 30 2020,https://internewscast.com/6000-passengers-trapped-on-cruise-ship-as-two-are-tested-for-deadly-coronavirus/,0
1 30 2020,https://www.kingdomfmonline.com/health/6000-passengers-trapped-on-cruise-ship-as-two-are-tested-for-deadly-coronavirus/,1
1 30 2020,https://www.youtube.com/watch?v=NZL5_8lyvGs,0
1 27 2020,https://www.youtube.com/watch?v=7qyQQKdqq8Y&list=PLc-KpDgKyZLzIUROI1dT0zhugMOAxUhQO&index=32,0
None,https://metro.co.uk/tag/coronavirus/page/154/?TB_iframe=true&width=370.8&height=658.8,0
None,https://metro.co.uk/tag/coronavirus/page/32/,0
None,https://metro.co.uk/tag/social-media/page/4/,0
None,https://metro.co.uk/2020/page/371/?url=www.copypasteads.com,0
None,https://metro.co.uk/2020/page/453/?url=sites.google.comsite-envelopestuffingjobs,0
None,https://justforyourinformation.com/2020/01/30/6000-passengers-trapped-on-ship-as-two-are-tested-for-coronavirus/,0
None,https://diazhub.com/6000-passengers-trapped-on-cruise-ship-as-two-are-tested-for-deadly-coronavirus/,0
None,https://m.facebook.com/headlinesinvstigate/posts/2428360847415128,0
1 30 2020,https://diazhub.com/7000-trapped-on-cruise-ship-off-of-italy-as-two-people-on-board-are-tested-for-coronavirus/,0
1 30 2020,https://metro.co.uk/weather/history/liverpool-january-30-2020/,0
None,https://metro.co.uk/weather/history/liverpool-january-29-2020/,0
None,https://metro.co.uk/2020/page/476/?url=sites.google.comsite-envelopestuffingjobs,0
1 30 2020,https://rnews.co.uk/6000-passengers-trapped-on-cruise-ship-as-two-are-examined-for-lethal-coronavirus/,3
1 30 2020,https://rnews.co.uk/6000-passengers-trapped-on-cruise-ship-as-two-are-examined-for-lethal-coronavirus-3/,3
1 30 2020,https://rnews.co.uk/6000-passengers-trapped-on-cruise-ship-as-two-are-examined-for-lethal-coronavirus-2/,3
1 30 2020,https://rnews.co.uk/6000-passengers-trapped-on-cruise-ship-as-two-are-examined-for-lethal-coronavirus-4/,3
1 30 2020,https://headtopics.com/uk/6-000-passengers-trapped-on-cruise-ship-as-two-are-tested-for-deadly-coronavirus-10993410,1
1 30 2020,https://internewscast.com/car-onavirus-chinese-cabbie-wears-full-hazmat-suit-to-avoid-catching-coronavirus/,0
4 10 2020,https://internewscast.com/nyc-prisoner-released-by-state-over-coronavirus-charged-with-robbery/,0
1 27 2020,https://internewscast.com/mother-shares-hilarious-selfie-taken-in-the-delivery-room-as-her-husband-passes-out/,0
1 30 2020,https://internewscast.com/jessica-mulroney-fights-back-after-being-accused-of-criticising-photos-of-holocaust-survivors/,0
2 17 2020,https://internewscast.com/assuredpartners-snaps-up-nevada-agency/,0
None,https://article.wn.com/view/2020/01/30/6000_passengers_trapped_on_cruise_ship_as_two_are_tested_for/,1
1 30 2020,https://newspuddle.com/6000-passengers-trapped-on-cruise-ship-as-two-are-tested-for-deadly-coronavirus/,0
None,https://justforyourinformation.com/6000-passengers-trapped-on-ship-as-two-are-tested-for-coronavirus/,3
1 30 2020,https://twnews.co.uk/gb-news/6-000-passengers-trapped-on-cruise-ship-as-two-are-tested-for-deadly-coronavirus,3
None,https://hi-in.facebook.com/headlinesinvstigate/posts/more-than-6000-passengers-are-trapped-on-an-italian-cruise-ship-after-a-woman-fe/2428360847415128/,1
12 9 2014,https://metro.co.uk/2014/12/09/lightning-strike-fells-tree-on-busy-road-4981146/,0
7 10 2015,https://metro.co.uk/2015/07/10/this-is-what-happens-when-you-provoke-a-bull-with-flaming-horns-5288878/,0
None,https://metro.co.uk/2015/07/09/lack-of-education-as-deadly-as-smoking-study-suggests-5288427/,0
5 1 2015,https://metro.co.uk/2015/05/01/what-did-this-to-kendall-jenners-face-will-surprise-you-5177644/,0
12 14 2015,https://metro.co.uk/2015/12/14/sorry-everyone-that-pope-francis-selfie-is-a-massive-fake-5565353/,0
4 28 2010,https://metro.co.uk/2010/04/28/greece-woes-need-urgent-action-to-avoid-more-ftse-pain-269641/,0
4 7 2016,https://metro.co.uk/2016/04/07/islamic-fundamentalists-fight-against-bill-that-protects-women-from-domestic-violence-5800618/,0
12 20 2007,https://metro.co.uk/2007/12/20/man-utd-player-says-hes-innocent-of-rape-50783/?ito=article.mweb.share.top.link,0
1 11 2018,https://metro.co.uk/2018/01/11/california-mudslide-death-toll-hits-17-amid-fears-double-7220519/,0
3 25 2020,https://internewscast.com/tesco-stops-selling-skimmed-milk-and-scraps-multi-buy-offers/,0
4 13 2020,https://internewscast.com/acclaimed-event-designer-reveals-his-top-tips-for-planning-a-special-virtual-party-during-quarantine/,0
3 25 2012,https://metro.co.uk/2012/03/25/barack-obama-warns-north-korea-not-to-go-ahead-with-rocket-test-363734/,0
1 24 2016,https://metro.co.uk/2016/01/24/watch-as-migrants-storm-through-security-fence-to-get-on-ferry-to-uk-5641179/,0
12 21 2010,https://metro.co.uk/2010/12/21/mum-katrina-thorne-banned-from-nativity-play-for-bringing-daughter-617950/,0
5 6 2013,https://metro.co.uk/2013/05/06/gallery-window-on-the-world-6-may-2013-3713797/,0
10 10 2017,https://metro.co.uk/2017/10/10/catalonias-president-delays-declaration-of-independence-for-a-few-weeks-6990828/,0
11 7 2014,https://metro.co.uk/2014/11/07/facebook-ebola-donation-button-receives-mixed-reaction-4939311/,0
11 9 2011,https://metro.co.uk/2011/11/09/dvd-prices-to-rise-as-channel-islands-tax-loophole-is-shut-213865/,0
9 24 2010,https://metro.co.uk/2010/09/24/unison-threatens-industrial-action-over-quango-axe-plans-524980/,0
12 16 2009,https://metro.co.uk/2009/12/16/clapham-c3-bus-crash-20-hurt-in-double-decker-accident-627806/,0
None,https://noovell.com/similar/39250928/,0
11 8 2014,https://metro.co.uk/2014/11/08/prince-charles-spoofs-cringe-inducing-tv-interview-40-years-on-4940031/,0
4 12 2015,https://metro.co.uk/2015/04/12/elderly-man-knocked-to-the-ground-deliberately-at-aintree-5146152/,0
4 20 2013,https://metro.co.uk/2013/04/20/gallery-window-on-the-world-20-april-2013-3659828/,0
10 4 2004,https://metro.co.uk/2004/10/04/should-gays-and-lesbians-adopt-262215/,0
11 7 2017,https://metro.co.uk/2017/11/07/donald-trump-says-there-would-be-hundreds-more-dead-in-texas-if-gun-laws-were-tighter-7061517/,0
9 21 2011,https://metro.co.uk/2011/09/21/typhoon-roke-lashes-japan-causing-flooding-and-deaths-158846/,0
3 23 2017,https://metro.co.uk/2017/03/23/landmarks-lit-up-in-solidarity-against-london-terror-attack-6528073/,0
9 28 2011,https://metro.co.uk/2011/09/28/womens-immune-systems-stronger-than-mens-is-man-flu-real-166042/,0
