dates,website,stance
3 25 2020,https://www.foxnews.com/entertainment/meghan-markle-prince-harry-self-isolation-report,support
3 25 2020,https://foxwilmington.com/headlines/how-meghan-markle-prince-harry-are-self-isolating-report/,support
3 26 2020,https://flipboard.com/topic/celebritynews/how-meghan-markle-prince-harry-are-self-isolating-report/a-GhzBDIWVSC-hqxIgJXLkOA%3Aa%3A47769551-82d0e72a9b%2Ffoxnews.com,support
3 25 2020,https://flipboard.com/article/how-meghan-markle-prince-harry-are-self-isolating-report/a-GhzBDIWVSC-hqxIgJXLkOA%3Aa%3A47769551-82d0e72a9b%2Ffoxnews.com,support
3 25 2020,https://foxbangor.com/national-news/how-meghan-markle-prince-harry-are-self-isolating-report/,support
3 26 2020,https://thetop10news.com/2020/03/26/how-meghan-markle-prince-harry-are-self-isolating-report/,support
3 26 2020,https://www.facebook.com/permalink.php?id=76925920500&story_fbid=10163100755355501,support
3 25 2020,https://www.newsbreak.com/news/0OY7TWuC/how-meghan-markle-prince-harry-are-self-isolating-report,support
3 26 2020,https://www.facebook.com/dailysunexpress/posts/124654532473196,support
3 25 2020,https://usadailyexpress.com/how-meghan-markle-prince-harry-are-self-isolating-report/,support
3 25 2020,http://jypm66.com/entertainment/meghan-markle-prince-harry-self-isolation-report,support
3 25 2020,https://ulusal24.com/2020/03/26/how-meghan-markle-prince-harry-are-self-isolating-report/,support
3 25 2020,https://24world.news/news/how-meghan-markle-prince-harry-are-self-isolating-report?uid=61361,support
3 25 2020,http://www.hollistercanada.com/?entertainment/meghan-markle-prince-harry-self-isolation-report,support
3 25 2020,http://techtool582.blogspot.com/2020/03/fox-news-how-meghan-markle-prince-harry.html,support
3 26 2020,https://e-news.us/how-meghan-markle-prince-harry-are-self-isolating-report/,support
3 26 2020,https://world-b.news/how-meghan-markle-prince-harry-are-self-isolating-report/,support
3 26 2020,https://blogger-net.com/us-breaking-news/fox-news-rss-feed/2020/03/26/how-meghan-markle-prince-harry-are-self-isolating-report/,support
3 25 2020,http://fastestnews12.blogspot.com/2020/03/fox-news-how-meghan-markle-prince-harry.html,support
3 25 2020,https://giantpronews.blogspot.com/2020/03/fox-news-how-meghan-markle-prince-harry.html,support
3 25 2020,http://urcelebspy.blogspot.com/2020/03/fox-news-how-meghan-markle-prince-harry.html,support
