dates,website,stance
3 23 2020,https://foxbangor.com/national-news/madrid-to-use-ice-rink-as-makeshift-coronavirus-morgue-officials-say/,support
None,http://trueredamerican.com/madrid-to-use-ice-rink-as-makeshift-coronavirus-morgue-officials-say-2/,support
None,https://www.facebook.com/permalink.php?id=105113684461760&story_fbid=112006830439112,support
None,https://www.facebook.com/105113684461760/posts/madrid-to-use-ice-rink-as-makeshift-coronavirus-morgue-officials-say-fox-newswor/112006830439112/,support
None,https://rsswn.blogspot.com/2020/03/madrid-to-use-ice-rink-as-makeshift.html,support
None,https://newsalertsandfeeds.blogspot.com/2020/03/fox-news-madrid-to-use-ice-rink-as.html,support
None,https://thundernewsworld.blogspot.com/2020/03/madrid-to-use-ice-rink-as-makeshift.html,support
None,https://global-time-news.blogspot.com/2020/03/fox-news-madrid-to-use-ice-rink-as.html,support
None,https://foxnewstrends.blogspot.com/2020/03/fox-news-madrid-to-use-ice-rink-as.html,support
None,http://sanasafinaaz.blogspot.com/2020/03/fox-news-madrid-to-use-ice-rink-as.html,support
None,https://www.facebook.com/permalink.php?id=243257246185259&story_fbid=828871687623809,support
3 23 2020,http://www.usa.shafaqna.com/EN/AL/5437222,support
None,https://junganews.blogspot.com/2020/03/fox-news-madrid-to-use-ice-rink-as.html,support
3 24 2020,https://pressfrom.info/uk/news/uk-news/-391247-the-latest-ice-rink-in-spain-turned-into-makeshift-morgue.html,support
None,https://us.glbnews.com/03-2020/52780685016904/,support
None,https://www.newsregator.com/madrid-to-use-ice-rink-as-makeshift-coronavirus-morgue-officials-say/,support
None,https://syfeed.com/en/news-details/madrid-to-use-ice-rink-as-makeshift-coronavirus-morgue-officials-say_29344836.html,support
None,https://www.newsunited.com/madrid-to-use-ice-rink-as-makeshift-news/35799575/,support
