dates,website,stance
3 18 2020,https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-allowing-for-postponement-of-local-elections-set-for-may-2nd,support
4 8 2020,https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-to-allow-city-of-sundown-to-order-its-special-election-to-occur-july-14-2020,support
3 17 2020,https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-postponing-special-election-for-texas-senate-district-14,support
3 18 2020,https://www.fox7austin.com/news/abbott-issues-proclamation-to-allow-local-elections-set-for-may-to-be-postponed,support
3 18 2020,https://www.fox26houston.com/news/abbott-issues-proclamation-to-allow-local-elections-set-for-may-to-be-postponed,support
3 18 2020,https://www.fox4news.com/news/abbott-issues-proclamation-to-allow-local-elections-set-for-may-to-be-postponed,support
3 18 2020,https://www.texastribune.org/2020/03/18/coronavirus-could-postpone-texas-municipal-elections-until-november/,support
3 18 2020,https://communityimpact.com/austin/cedar-park-leander/dallas-fort-worth/2020/03/18/gov-greg-abbott-issues-proclamation-allowing-local-may-elections-to-be-postponed-to-november/,support
3 18 2020,https://tylerpaper.com/news/local/governor-abbott-issues-proclamation-allowing-local-may-elections-to-be-postponed-to-november/article_4e1cc462-6937-11ea-a341-0769ee139dff.html,support
None,http://www.townofbartonville.com/2151/Elections,support
