dates,website,stance
3 23 2020,https://nypost.com/2020/03/23/secret-service-employee-tests-positive-for-coronavirus/,support
3 23 2020,https://www.foxnews.com/politics/secret-service-employee-has-coronavirus-report-says,support
None,https://flipboard.com/topic/s:foxnews.com/secret-service-employee-has-coronavirus-report-says/a-lc35PgomTnGnZJQDhpIdAA%3Aa%3A47769551-999d413c52%2Ffoxnews.com,support
None,https://flipboard.com/article/secret-service-employee-has-coronavirus-report-says/a-Lfvk6DKuToe4Utd1fXMipQ%3Aa%3A47769551-999d413c52%2Ffoxnews.com,support
None,https://flipboard.com/@FoxNews/secret-service-employee-has-coronavirus-report-says/a-lc35PgomTnGnZJQDhpIdAA%3Aa%3A47769551-999d413c52%2Ffoxnews.com,support
3 23 2020,https://foxbangor.com/national-news/secret-service-employee-has-coronavirus-report-says/,support
None,https://jacenewsnetwork.com/donald-trump-secret-service-employee-has-coronavirus-report-says/,support
None,https://politictalks.com/fox-news/secret-service-employee-has-coronavirus-report-says/,support
None,https://madaboutpolitics.com/threads/secret-service-employee-has-coronavirus-report-says.59433/,comment
None,https://world-news-monitor.com/coronavirus/2020/03/23/secret-service-employee-has-coronavirus-report-says/,support
None,https://news.jill9.com/secret-service-employee-tests-positive-for-coronavirus/,support
3 23 2020,https://rifnote.com/blog/secret-service-employee-has-coronavirus-report-says/,support
3 22 2020,https://news5s.com/World-News/Secret-Service-employee-has-coronavirus-report-says.html,support
3 23 2020,https://libertywiredaily.com/secret-service-employee-has-coronavirus-report-says/,support
None,https://thewashingtontime.com/secret-service-employee-has-coronavirus-report-says/,support
None,https://ari7.com/a-u-s-secret-service-employee-who-has-not-had-any-contact-with-any-other-employee-or-protectee-for-nearly-three-weeks-was-diagnosed-with-the-coronavirus/,support
3 23 2020,https://zitrod.com/politics/secret-service-employee-has-coronavirus-report-says/,support
3 22 2020,https://zwebeth.com/secret-service-employee-has-coronavirus-report-says/,support
None,https://thegirlsun.com/secret-service-employee-tests-positive-for-coronavirus/,support
3 23 2020,https://e-news.us/secret-service-employee-has-coronavirus-report-says/,support
None,https://www.rightwingreview.com/general/secret-service-employee-has-coronavirus-report-says/,support
3 23 2020,https://amedpost.com/secret-service-employee-tests-positive-for-coronavirus/,support
3 23 2020,https://nytimespost.com/secret-service-employee-tests-positive-for-coronavirus/,support
3 23 2020,https://newstral.com/en/article/en/1148459175/secret-service-employee-tests-positive-for-coronavirus,support
None,https://www.ngospelmedia.net/news/secret-service-employee-tests-positive-for-coronavirus/,support
None,https://indiatimespost.com/secret-service-employee-tests-positive-for-coronavirus/,support
None,https://twnews.ch/us-news/secret-service-employee-tests-positive-for-coronavirus,support
3 24 2020,https://spectrumreport.com/secret-service-employee-has-coronavirus-report-says-2/,support
3 24 2020,https://spectrumreport.com/secret-service-employee-has-coronavirus-report-says/,support
3 23 2020,https://www.mondialnews.com/2020/03/23/secret-service-employee-has-coronavirus-report-says/,support
None,https://twnews.us/us-news/secret-service-employee-tests-positive-for-coronavirus,support
None,https://twnews.us/us-news/secret-service-employee-has-coronavirus-report-says,support
