dates,website,stance
3 25 2020,https://www.foxnews.com/science/apple-10-million-masks-health-care-workers-us,support
3 25 2020,https://flipboard.com/@FoxNews/apple-secures-10-million-masks-for-us-health-care-workers/f-6aa3db4e78%2Ffoxnews.com,support
3 25 2020,https://flipboard.com/@foxnews/science-42tmkt4pz/apple-secures-10-million-masks-for-us-health-care-workers/a-GUKL8R9NS3WB_wURcl_Wjg%3Aa%3A47769551-6aa3db4e78%2Ffoxnews.com,support
3 25 2020,https://amp.flipboard.com/@FoxNews/apple-secures-10-million-masks-for-us-health-care-workers/a-GUKL8R9NS3WB_wURcl_Wjg%3Aa%3A47769551-6aa3db4e78%2Ffoxnews.com,support
3 25 2020,https://foxbangor.com/national-news/apple-secures-10-million-masks-for-us-health-care-workers/,support
3 25 2020,https://thetop10news.com/2020/03/25/apple-secures-10-million-masks-for-us-health-care-workers/,support
3 29 2020,https://www.facebook.com/permalink.php?story_fbid=3325024187526958&id=1124906807538718,support
3 25 2020,https://eaglesdaily.com/apple-secures-10-million-masks-for-us-health-care-workers/,support
3 25 2020,https://reportmirror.com/apple-secures-10-million-masks-for-us-health-care-workers/,support
3 25 2020,http://guardianworldnews.com/apple-secures-10-million-masks-for-us-health-care-workers/,support
3 25 2020,https://voiceofthehwy.news/apple-secures-10-million-masks-for-us-health-care-workers/,support
3 25 2020,http://www.hollistercanada.com/?science/apple-10-million-masks-health-care-workers-us,support
3 25 2020,https://thedailybuzz.blog/2020/03/26/apple-secures-10-million-masks-for-us-health-care-workers/,support
3 25 2020,https://villaricanews.com/2020/03/25/apple-secures-10-million-masks-for-us-health-care-workers/,support
3 25 2020,https://www.onenewspage.com/n/Science/1zlqy75z4s/Apple-secures-10-million-masks-for-US-health.htm,support
3 25 2020,https://www.possiblepromise.com/2020/03/25/apple-secures-10-million-masks-for-us-health-care-workers/,support
