dates,website,stance
3 26 2020,https://www.nature.com/articles/d41586-020-00885-w,comment
3 13 2020,https://www.foxnews.com/us/cruise-ship-data-helps-reveal-coronavirus-death-rate-researchers,comment
3 12 2020,https://www.sciencenews.org/article/coronavirus-outbreak-diamond-princess-cruise-ship-death-rate,comment
3 27 2020,https://www.cdc.gov/mmwr/volumes/69/wr/mm6912e3.htm,comment
3 26 2020,https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2020.25.12.2000256,comment
4 17 2020,https://www.statista.com/statistics/1099517/japan-coronavirus-patients-diamond-princess/,comment
None,https://flipboard.com/@FoxNews/cruise-ship-data-helps-reveal-coronavirus-death-rate-researchers/a-SaNwLQ9AQuCQ3RlH1xLZvQ%3Aa%3A47769551-5213934817%2Ffoxnews.com,support
None,https://www.bbc.com/news/uk-51568058,comment
3 24 2020,https://www.cnn.com/2020/03/24/us/diamond-princess-cruise-ship-asymptomatic-tests/index.html,comment
3 13 2020,https://www.dailymail.co.uk/news/article-8109829/Half-infected-coronavirus-passengers-board-Diamond-Princess-cruise-ship-NO-symptoms.html,comment
