dates,website,
3 15 2020,https://www.boomlive.in/fake-news/false-chinese-intelligence-officer-reveals-coronavirus-is-a-bioweapon-7224,deny
4 10 2020,https://www.boomlive.in/fact-file/is-coronavirus-a-bioweapon-the-internet-loves-to-think-so-7623,deny
3 15 2020,https://www.boomlive.in/fake-news/marathi-newspaper-lokmat-falls-for-fake-covid-19-bioweapon-story-7446,deny
3 15 2020,https://www.boomlive.in/tags/coronavirus-china/page-2,deny
3 15 2020,https://www.boomlive.in/tags/Coronavirus-China,deny
3 15 2020,https://www.boomlive.in/fake-news/false-harvard-professor-arrested-for-manufacturing-novel-coronavirus-7597,deny
3 15 2020,https://www.boomlive.in/tags/Biological-warfare,deny
3 15 2020,https://www.poynter.org/?ifcn_misinformation=chinese-intelligence-officer-reveals-coronavirus-is-a-bioweapon,deny
3 15 2020,https://m.dailyhunt.in/news/india/english/boom+factcheck-epaper-boomfe/false+chinese+intelligence+officer+reveals+coronavirus+is+a+bioweapon-newsid-171865018,deny
3 15 2020,https://m.dailyhunt.in/news/india/english/databaaz-epaper-databaaz/false+chinese+intelligence+officer+reveals+coronavirus+is+a+bioweapon-newsid-171872372,deny
3 15 2020,https://www.boomlive.in/tags/Intelligence-Officer,deny
3 15 2020,https://www.boomlive.in/tags/Coronavirus-conspiracy-theories,deny
3 15 2020,https://www.boomlive.in/multimedia/fact-file/2,deny
3 15 2020,https://www.boomlive.in/tags/coronavirus-china,deny
3 15 2020,https://www.boomlive.in/?p=44877,deny
3 15 2020,https://www.boomlive.in/tags/cure-Coronavirus,deny
3 15 2020,https://www.boomlive.in/tags/Coronavirus-China/page-2,deny
3 15 2020,https://www.boomlive.in/tags/Coronavirus-Rainbow,deny
4 10 2020,https://m.dailyhunt.in/news/india/english/boom+factcheck-epaper-boomfe/is+coronavirus+a+bioweapon+the+internet+loves+to+think+so-newsid-177391252,deny
3 15 2020,https://www.boomlive.in/?p=49139,deny
3 15 2020,https://www.boomlive.in/tags/Deaths-Coronavirus,deny
3 15 2020,https://www.boomlive.in/tags/Bioweapon,deny
3 28 2020,https://www.boomlive.in/boom-quiz/boom-quiz-5-are-you-up-to-date-on-covid-19-7409,deny
4 29 2020,https://www.wuhanupdate.com/coronavirus/chinese-intelligence-officer-reveals-coronavirus-4862842,deny
4 19 2020,https://www.boomlive.in/author/nabodita,deny
4 10 2020,https://www.boomlive.in/buzz/mumbai-crosses-1000-cases-870,deny
4 9 2020,https://www.boomlive.in/buzz/101-days-to-covid-19-853,deny
4 8 2020,https://www.boomlive.in/buzz/icmr-has-139-govt-65-private-labs-830,deny
3 31 2020,https://www.boomlive.in/buzz/what-are-hotspots-705,deny
4 7 2020,https://www.boomlive.in/buzz/china-reports-no-new-deaths-for-the-first-time-since-january-808,deny
3 16 2020,https://www.learnsomefacts.com/2020/03/chinese-intelligence-officer-reveals-coronavirus-is-a-bioweapon.html,deny
4 13 2020,https://www.boomlive.in/buzz/buzz-897,deny
4 9 2020,https://www.boomlive.in/buzz/genomic-sequencing-of-virus-undertaken-in-india-845,deny
4 13 2020,https://www.boomlive.in/buzz/buzz-908,deny
