dates,website,stance
3 11 2020 ,https://www.politifact.com/factchecks/2020/mar/12/blog-posting/italy-people-must-stay-home-except-work-or-emergen/,support
3 11 2020,https://www.politifact.com/factchecks/2020/mar/11/blog-posting/italy-people-must-stay-home-except-work-or-emergen/,support
3 11 2020,https://www.politifact.com/factchecks/list/?category=facebook-fact-checks&ruling=true,support
3 11 2020,https://www.politifact.com/factchecks/list/?category=&ruling=true&speaker=blog-posting,support
3 9 2020,https://www.pinterest.co.uk/pin/559924166176894888/,support
3 10 2020,https://m.facebook.com/freetoflymy/photos/a.370246520396060/654965468590829/?type=3&source=57&__tn__=EH-R,support
3 10 2020,https://m.facebook.com/story.php?story_fbid=654965498590826&id=370231213730924&__tn__=-R,support
3 10 2020,https://m.facebook.com/Italy365/posts/1503977706479098,support
3 10 2020,https://upload.latest.facebook.com/PlacesAll.1/posts/1476213402540311,support
3 10 2020,https://ne-np.facebook.com/PlacesAll.1/posts/breaking-news-whole-of-italy-goes-into-quarantine/1476213402540311/,support
3 11 2020,https://www.politifact.com/factchecks/list/?category=coronavirus&ruling=true,support
3 14 2020,https://richardbejah.com/breaking-information-whole-of-italy-enters-quarantinethis-is-italy/,support
3 9 2020,https://www.this-is-italy.com/breaking-news-whole-of-italy-goes-into-quarantine/,support
3 10 2020,https://upload.latest.facebook.com/PlacesAndPeople/posts/2802650116479582,support
