dates,website,stance
3 18 2020,https://www.edexlive.com/news/2020/mar/18/can-cow-urine-cure-coronavirus-four-of-the-most-ridiculous-myths-about-covid-19-busted-10747.html,deny
3 18 2020,https://tbsnews.net/international/coronavirus-chronicle/disinformation-time-coronavirus-outbreak-57889,deny
3 21 2020,https://hflix.org/coronavirus-myths-realities-and-advice-for-public/,deny
3 25 2020,https://stupidandweird.blogspot.com/2020/03/can-drinking-cows-urine-and-eating-cow.html,deny
3 4 2020,https://www.idiva.com/news-opinion/news/weird-things-indians-say-can-cure-coronavirus-in-india/18007240,deny
4 13 2020,https://nenow.in/health/checkthefake-13-cow-after-corona-or-corona-after-cow-its-all-infodemic.html,deny
4 13 2020,https://m.dailyhunt.in/news/india/english/north+east+now-epaper-norteast/checkthefake+13+cow+after+corona+or+corona+after+cow+it+s+all+infodemic-newsid-177818526,deny
4 13 2020,https://m.dailyhunt.in/news/africa/english/north+east+now-epaper-norteast/checkthefake+13+cow+after+corona+or+corona+after+cow+it+s+all+infodemic-newsid-177818526,deny
4 13 2020,https://m.dailyhunt.in/news/nepal/hindi/north+east+now-epaper-norteast/checkthefake+13+cow+after+corona+or+corona+after+cow+it+s+all+infodemic-newsid-177818526/amp,deny
3 4 2020,https://www.poynter.org/?ifcn_misinformation=cow-dung-and-cow-urine-can-cure-coronavirus,deny
3 18 2020,https://www.poynter.org/ifcn-covid-19-misinformation/page/82/,deny
3 18 2020,https://www.poynter.org/ifcn-covid-19-misinformation/page/81/,deny
3 18 2020,https://xiaomi.dailyhunt.in/news/india/urdu/north+east+now-epaper-norteast/checkthefake+13+cow+after+corona+or+corona+after+cow+it+s+all+infodemic-newsid-177818526?pgs=N&pgn=0&tk=0&mode=wap&,deny
3 18 2020,https://xiaomi.dailyhunt.in/news/india/hindi/north+east+now-epaper-norteast/checkthefake+13+cow+after+corona+or+corona+after+cow+it+s+all+infodemic-newsid-177818526?pgs=N&pgn=0&tk=0&mode=wap&,deny
3 18 2020,https://xiaomi.dailyhunt.in/news/india/kannada/north+east+now-epaper-norteast/checkthefake+13+cow+after+corona+or+corona+after+cow+it+s+all+infodemic-newsid-177818526?pgs=N&pgn=0&tk=0&mode=wap&,deny
3 18 2020,https://www.noxinfluencer.com/youtube/video-analytics/1hPzgUOz-Hk,deny
3 18 2020,https://www.humourexpress.com/corona-news-you-might-have-missed-this-past-week/,support
3 18 2020,http://history-computer.mytenspeeds.com/6mi3wt/indian-cow-dung-per-day.html,support
3 18 2020,https://tr-cam.com/video/ZEW5Z-b-168/coronavirus-ke-daurana-cow-urine-aura-cow-dung-ki-bata-para-lallantop-report-assam-bjp-mla.html,deny
