dates,website,stance
3 25 2020,https://www.cnn.com/2020/03/23/health/arizona-coronavirus-chloroquine-death/index.html,comment
3 23 2020,https://www.nbcnews.com/health/health-news/man-dies-after-ingesting-chloroquine-attempt-prevent-coronavirus-n1167166,comment
3 24 2020,https://www.foxnews.com/health/arizona-man-dies-after-taking-drug-chloroquine-coronavirus,comment
3 23 2020,https://nypost.com/2020/03/23/man-dies-after-self-medicating-with-chloroquine-phosphate-to-treat-coronavirus/,comment
3 24 2020,https://www.theguardian.com/world/2020/mar/24/coronavirus-cure-kills-man-after-trump-touts-chloroquine-phosphate,comment
3 24 2020,https://www.usatoday.com/story/news/health/2020/03/24/coronavirus-arizona-man-dies-after-self-medicating-chloroquine/2905841001/,comment
3 24 2020,https://www.livescience.com/coronavirus-chloroquine-self-medication-kills-man.html,comment
3 24 2020,https://www.straitstimes.com/world/united-states/arizona-man-dies-after-taking-chloroquine-for-coronavirus,comment
3 24 2020,https://www.channelnewsasia.com/news/world/arizona-man-dies-after-taking-chloroquine-for-covid19-12570544,comment
3 23 2020,https://www.reuters.com/article/us-health-coronavirus-usa-chloroquine/arizona-man-dies-after-taking-chloroquine-for-coronavirus-idUSKBN21A3Y2,comment
