dates,website,stance
3 24 2020,https://www.foxnews.com/entertainment/lady-gaga-postpones-album-chromatica-coronavirus,comment
None,https://flipboard.com/topic/lasvegasconcerts/lady-gaga-postpones-release-of-new-album-due-to-coronavirus-pandemic-it-just-d/a-XfnLltl4TLaMzesUTp4NSg%3Aa%3A47769551-d04e33f13f%2Ffoxnews.com,comment
3 25 2020,https://indiagoneviral.com/entertainment/2020/03/25/lady-gaga-postpones-release-of-new-album-due-to-coronavirus-pandemic-it-just-doesnt-feel-right/1736/arnab_sen/,comment
None,https://amp.flipboard.com/@FlipboardPa37e0/lady-gaga-postpones-release-of-new-album-due-to-coronavirus-pandemic-it-just-d/f-d04e33f13f%2Ffoxnews.com,comment
3 24 2020,https://foxbangor.com/national-news/lady-gaga-postpones-release-of-new-album-due-to-coronavirus-pandemic-it-just-doesnt-feel-right/,support
None,https://e-news.us/lady-gaga-postpones-release-of-new-album-due-to-coronavirus-pandemic-it-just-doesnt-feel-right/,comment
None,https://zenith.news/lady-gaga-postpones-release-of-new-album-due-to-coronavirus-pandemic-it-just-doesnt-feel-right/,support
3 24 2020,https://www.mondialnews.com/2020/03/24/lady-gaga-postpones-release-of-new-album-due-to-coronavirus-pandemic-it-just-doesnt-feel-right/,comment
3 24 2020,https://chochilino.com/2020/03/24/entertainment/lady-gaga-postpones-new-album-chromatica-due-to-coronavirus/,comment
3 24 2020,https://www.rctopnews.net/en/news/lady-gaga-postpones-release-of-new-album,comment
3 24 2020,https://www.rctopnews.net/sv/news/lady-gaga-postpones-release-of-new-album,comment
