dates,website,stance
2 16 2020,https://www.financialexpress.com/lifestyle/health/two-more-indians-test-positive-for-coronavirus-on-cruise-ship-off-japan/1869759/,support
2 16 2020,https://www.outlookindia.com/website/story/india-news-coronavirus-no-of-infected-indians-rises-to-5-on-quarantined-ship-off-japans-coast/347389,support
2 16 2020,https://english.mathrubhumi.com/news/world/two-more-indians-test-positive-for-coronavirus-on-cruise-ship-off-japan-1.4533923,support
2 16 2020,https://www.sakaltimes.com/world/two-more-indians-test-positive-coronavirus-cruise-ship-japan-46384,support
2 16 2020,https://thewire.in/health/coronavirus-cruise-ship-japan,support
2 17 2020,https://www.tribuneindia.com/news/nation/2-more-indians-on-japan-ship-test-positive-for-virus-42746,support
2 17 2020,http://www.ptinews.com/news/11230365_Two-more-Indians-on-board-cruise-ship-off-Japanese-coast-test-positive-for-coronavirus,support
2 16 2020,https://www.theweek.in/news/world/2020/02/16/five-indians-on-the-quarantined-cruise-ship-near-japan-now-have-coronavirus.html,support
2 16 2020,https://www.theweek.in/wire-updates/international/2020/02/16/fgn25-%20japan-virus-2ndld%20indians.html,support
2 16 2020,https://www.newindianexpress.com/nation/2020/feb/16/two-more-indians-onboard-cruise-ship-off-japanese-coast-test-positive-for-coronavirus-2104264.html,support
