dates,website,stance
3 26 2020,https://www.foxnews.com/world/italy-spain-coronavirus-death-toll-past-china,support
3 26 2020,https://www.azerbaycan24.com/en/italy-s-coronavirus-cases-slow-for-fourth-day-in-a-row-ndash-but-spain-s-death-toll-jumps-past-4-000/,support
3 26 2020,https://foxwilmington.com/headlines/italys-coronavirus-cases-slow-for-fourth-day-in-a-row-but-spains-death-toll-jumps-past-4000/,support
3 26 2020,https://foxbangor.com/national-news/italys-coronavirus-cases-slow-for-fourth-day-in-a-row-but-spains-death-toll-jumps-past-4000/,support
3 26 2020,"https://en.azvision.az/news/122263/italy%E2%80%99s-coronavirus-cases-slow-for-fourth-day-in-a-row-%E2%80%93-but-spain%E2%80%99s-death-toll-jumps-past-4,000.html",support
3 26 2020,https://siouxcountyradio.com/news/2020/03/26/italys-coronavirus-cases-slow-for-fourth-day-in-a-row-but-spains-death-toll-jump,support
3 26 2020,https://www.newsbreak.com/news/0OYQSbNW/italys-coronavirus-cases-slow-for-fourth-day-in-a-row-but-spains-death-toll-jumps-past-4000,support
3 26 2020,https://abc14news.com/2020/03/26/italys-coronavirus-cases-slow-for-fourth-day-in-a-row-but-spains-death-toll-jumps-past-4000/,support
3 26 2020,https://flipboard.com/@malamccormi2015/coronavirus-vovid-19-2020-89srjk1mz/italy-s-coronavirus-cases-slow-for-fourth-day-in-a-row-but-spain-s-death-toll-/a-3O247qTCTh-8Y4J7wW96bQ%3Aa%3A292890192-27ed91ab9b%2Ffoxnews.com,support
3 26 2020,https://xoonews.com/italys-coronavirus-cases-slow-for-fourth-day-in-a-row-but-spains-death-toll-jumps-past-4000/,support
3 26 2020,https://theworldnews.net/us-news/italy-s-coronavirus-cases-slow-for-fourth-day-in-a-row-but-spain-s-death-toll-jumps-past-4-000,support
