dates,website,stance
4 6 2020,https://www.statesman.com/news/20200406/fact-check-did-joe-exotic-of-lsquotiger-kingrsquo-test-positive-for-coronavirus-in-prison,deny
4 3 2020,https://www.poynter.org/?ifcn_misinformation=joe-exotic-tests-positive-for-coronavirus-in-prison-its-been-confirmed,deny
4 3 2020,https://www.politifact.com/factchecks/2020/apr/03/blog-posting/it-has-not-been-confirmed-joe-exotic-has-covid-19/,deny
4 6 2020,https://www.austin360.com/news/20200406/fact-check-did-joe-exotic-of-lsquotiger-kingrsquo-test-positive-for-coronavirus-in-prison,deny
4 9 2020,https://www.foxnews.com/entertainment/tiger-king-star-joe-exotic-doesnt-have-coronavirus-husband-dillon-passage-says,deny
4 2 2020,https://www.easttexasmatters.com/health/coronavirus/tiger-king-joe-exotic-transfers-to-hospital-after-fellow-inmates-test-positive-for-covid-19/,deny
4 2 2020,https://www.mirror.co.uk/3am/celebrity-news/netflixs-tiger-king-star-joe-21803242,deny
4 15 2020,https://www.texasstandard.org/stories/is-the-tiger-king-star-in-a-texas-prison-medical-center-because-he-has-covid-19/,deny
4 3 2020,https://www.vanityfair.com/hollywood/2020/04/joe-exotic-coronavirus-tiger-king,deny
4 3 2020,https://www.stuff.co.nz/entertainment/tv-radio/120785257/tiger-king-joe-exotic-is-in-coronavirus-isolation-in-prison-his-husband-says,comment
4 1 2020,https://www.nydailynews.com/news/national/ny-joe-exotic-tiger-king-coronavirus-jail-20200401-bwibnrgnazh5fexutzwtjuirhq-story.html,comment
4 8 2020,https://www.abc.net.au/news/2020-04-09/coronacheck-joe-exotic-does-not-have-covid-19/12128150,deny
4 2 2020,https://www.vulture.com/2020/04/joe-exotic-transfered-to-prison-medical-center-coronavirus.html,comment
4 3 2020,https://www.news.com.au/entertainment/tv/coronavirus-tiger-king-star-joe-exotic-transferred-from-isolation-in-prison-to-a-medical-centre/news-story/69ce17dc8e543a4ae410e1ce7ace89c2,comment
4 17 2020,https://oklahoman.com/article/5660288/joe-exotic-still-in-isolation-in-texas-prison,comment
4 3 2020,https://www.cosmopolitan.com/uk/entertainment/a32026666/tiger-king-joe-exotic-isolation-coronavirus/,comment
4 3 2020,https://www.chroniclelive.co.uk/news/tv/tiger-king-joe-exotic-coronavirus-18034907,comment
4 3 2020,https://www.republicworld.com/entertainment-news/web-series/joe-exotic-tests-positive-for-coronavirus-amidst-serving-jail-term.html,support
4 3 2020,https://www.whitsundaytimes.com.au/news/tiger-king-star-moved-amid-virus-concerns/3988430/,comment
4 2 2020,https://www.abc4.com/news/national/tiger-king-joe-exotic-transfers-to-hospital-after-fellow-inmates-test-positive-for-covid-19/,comment
4 3 2020,https://www.noosanews.com.au/news/tiger-king-star-moved-amid-virus-concerns/3988430/,comment
4 3 2020,https://oklahoman.com/article/5659273/coronavirus-in-oklahoma-joe-exotic-not-exposed-to-any-known-covid-19-cases-in-oklahoma-jail-officials-say,deny
4 2 2020,https://www.wavy.com/news/national/tiger-king-joe-exotic-transferred-to-prison-medical-center-after-fellow-inmates-test-positive-for-covid-19/,comment
4 3 2020,https://www.manchestereveningnews.co.uk/news/world-news/joe-exotic-hospitalised-coronavirus-tiger-18034505,comment
4 3 2020,https://www.wwlp.com/news/tiger-king-joe-exotic-transfers-to-hospital-after-fellow-inmates-test-positive-for-covid-19/,comment
4 3 2020,https://www.tweeddailynews.com.au/news/tiger-king-star-moved-amid-virus-concerns/3988430/,comment
4 3 2020,https://www.thechronicle.com.au/news/tiger-king-star-moved-amid-virus-concerns/3988430/,comment
4 3 2020,https://www.gympietimes.com.au/news/tiger-king-star-moved-amid-virus-concerns/3988430/,comment
4 3 2020,https://www.studentproblems.com/joe-exotic-tests-positive-for-coronavirus-in-prison/,comment
4 2 2020,https://www.wjhl.com/national-coronavirus-coverage/tiger-king-joe-exotic-transfers-to-hospital-after-fellow-inmates-test-positive-for-covid-19/,comment
4 3 2020,https://www.freepressjournal.in/entertainment/netflixs-tiger-king-star-joe-exotic-tests-positive-for-coronavirus-in-prison,support
