dates,website,stance
2 26 2020,https://www.cdc.gov/media/releases/2020/t0225-cdc-telebriefing-covid-19.html,support
2 25 2020,https://www.cnbc.com/2020/02/25/cdc-outlines-what-closing-schools-businesses-would-look-like-in-us-pandemic.html,support
2 25 2020,https://www.nbcboston.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2081743/,support
2 25 2020,https://www.nbcnewyork.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2301878/,support
2 25 2020,https://www.nbcnewyork.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2301878/,support
2 25 2020,https://www.nbcmiami.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2196707/,support
2 25 2020,https://www.nbcphiladelphia.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2306628/,support
2 25 2020,https://www.necn.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2237422/,support
2 25 2020,https://www.nbcconnecticut.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2228777/,support
2 25 2020,https://www.nbcbayarea.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2241550/,support
2 25 2020,https://www.nbcchicago.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2226117/,support
2 25 2020,https://www.nbcsandiego.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2271904/,support
2 25 2020,https://www.nbcdfw.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2318151/,support
2 25 2020,https://www.nbclosangeles.com/news/national-international/cdc-outlines-what-closing-schools-businesses-would-look-like-in-pandemic/2316377/,support
2 25 2020,https://pressfrom.info/us/news/us/-394559-cdc-outlines-what-closing-schools-businesses-would-look-like-in-us-pandemic.html,support
