dates,website,stance
3 23 2020,https://www.facebook.com/FoxNews/posts/one-new-york-city-restaurateur-has-kept-his-kitchen-open-to-make-and-deliver-don/10159178350271336/,support
None,https://www.facebook.com/FoxNews/?pageid=15704546335&ftentidentifier=1058977854477147&padding=0,support
None,https://www.facebook.com/lasvegasphotographermartinlepire/,support
None,https://www.facebook.com/permalink.php?id=103777871027117&story_fbid=226792005392369,support
None,https://www.facebook.com/permalink.php?story_fbid=796419187515578&id=231064070717762,support
3 23 2020,https://foxbangor.com/national-news/nyc-restaurateur-delivers-hundreds-of-donated-meals-to-health-care-workers-during-coronavirus/,support
None,https://ar-ar.facebook.com/FoxNews/posts/10159178350271336,support
None,https://www.foxnews.com/person/k/andrew-keiper,support
None,https://newsweb360.blogspot.com/2020/03/fox-news-nyc-restaurateur-delivers.html,support
None,https://deliciouspakistani.blogspot.com/2020/03/fox-news-nyc-restaurateur-delivers.html,support
None,https://top.st/us/news/60122757,support
None,https://freshpicknews.blogspot.com/2020/03/nyc-restaurateur-delivers-hundreds-of.html,support
