dates,website,stance
3 26 2020,https://www.foxnews.com/politics/biden-coronavirus-relief-calls-for-new-measures,support
3 26 2020,https://www.msn.com/en-us/news/politics/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-response/ar-BB11KQdO,support
3 27 2020,https://flipboard.com/article/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-r/a--OHIayspS9qKpNBFVEYL9Q%3Aa%3A47769551-98fbe5caae%2Ffoxnews.com,support
3 26 2020,https://foxwilmington.com/politics/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-response/,support
3 26 2020,https://foxbangor.com/national-news/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-response/,support
3 26 2020,https://thetop10news.com/2020/03/26/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-response/,support
None,http://iaccouncil.org/politics/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-response/,support
3 27 2020,https://amp.flipboard.com/article/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-r/a--OHIayspS9qKpNBFVEYL9Q%3Aa%3A47769551-98fbe5caae%2Ffoxnews.com,support
3 26 2020,http://trueredamerican.com/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-response/,support
3 26 2020,https://politomix.com/foxnews/1681710/biden-calls-student-loan-forgiveness-aid-next-wave/,support
None,https://www.thenewscommenter.com/news/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-response/1291641,support
3 26 2020,https://www.unitednewsreview.com/politics/biden-calls-for-student-loan-forgiveness-more-aid-in-next-wave-of-coronavirus-response/,support
