dates,website,stance
3 26 2020,https://www.foxnews.com/sports/karl-anthony-towns-father-recovering-coronavirus,support
3 26 2020,https://flipboard.com/@FoxNews/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-/a-YNWQnJXHS-OyOoiupfZJIg%3Aa%3A47769551-2e383a700e%2Ffoxnews.com,support
3 26 2020,https://foxwilmington.com/sports/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-says/,support
3 26 2020,https://foxbangor.com/national-sports/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-says/,support
3 26 2020,https://foxbangor.com/national-news/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-says/,support
3 26 2020,https://newsbrig.com/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-says/1816/,support
3 26 2020,https://www.wgmd.com/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-says/,support
3 26 2020,https://kwng.q-mediadigital.com/partner-sports-news/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-says/,support
3 26 2020,http://trueredamerican.com/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-says/,support
3 26 2020,http://www.hollistercanada.com/?sports/karl-anthony-towns-father-recovering-coronavirus,support
3 26 2020,https://www.foxnews.com/category/sports/nba/minnesota-timberwolves,support
3 26 2020,https://24world.news/news/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-says?uid=61530,support
3 26 2020,https://24world.news/news/karl-anthony-towns-039-father-039-recovering-well-039-after-coronavirus-diagnosis-agent-says?uid=61530,support
3 26 2020,https://voiceofthehwy.news/karl-anthony-towns-father-recovering-well-after-coronavirus-diagnosis-agent-says/,support
