dates,website,stance
3 26 2020,https://www.foxnews.com/food-drink/texas-female-distillery-founder-sanitizer-first-responders,support
3 26 2020,https://www.msn.com/en-us/news/us/texas-female-distillery-founder-provides-much-needed-hand-sanitizer-to-first-responders/ar-BB11Jh62,support
3 26 2020,https://flipboard.com/@FoxNews/coronavirus-tx-whiskey-distillery-provides-hand-sanitizer-to-first-responders/a-f3w3HATSShuJkjCDSIaYvA%3Aa%3A47769551-fb3c9bb76b%2Ffoxnews.com,support
3 26 2020,https://www.facebook.com/lmattiace/?ref=page_internal,support
3 26 2020,https://www.facebook.com/pages/Actual-Presidential-Quotes/1373135852781679,support
3 26 2020,https://www.facebook.com/lmattiace/posts,support
3 26 2020,https://headlines-us.blogspot.com/2020/03/coronavirus-tx-whiskey-distillery.html,support
3 26 2020,https://newsindia2world.wordpress.com/2020/03/26/coronavirus-tx-whiskey-distillery-provides-hand-sanitizer-to-first-responders/,support
3 26 2020,https://www.facebook.com/permalink.php?id=1373135852781679&story_fbid=2721405917954659,support
3 26 2020,https://dailyfree.news.blog/2020/03/26/fox-news-coronavirus-tx-whiskey-distillery-provides-hand-sanitizer-to-first-responders/,support
3 26 2020,https://goodhealthadvisory.wordpress.com/2020/03/26/fox-news-coronavirus-tx-whiskey-distillery-provides-hand-sanitizer-to-first-responders/,support
