Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @WHO Im asking politely that you should check about the student who came from Guangzhou China and showed signs of the virus ? in Kenya ,Kenyans will be vulnerable #CoronaVirusKenya",Wed Jan 29 06:19:31 +0000 2020,4,10,10,18:39.9,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO T.a.i.w.a.n!Taiwan !??,Tue Jan 28 16:24:11 +0000 2020,0,25,25,18:39.9,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @WHO #HealthForAll Except with Taiwan...,Tue Jan 28 16:11:39 +0000 2020,0,99,99,18:39.9,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO How about #Taiwan ?!,Tue Jan 28 16:20:35 +0000 2020,1,45,45,18:39.9,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO Do you mean Taiwanese people don't deserve to stay healthy?,Tue Jan 28 16:23:29 +0000 2020,1,40,40,18:39.9,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @WHO Taiwan can help stopping virus. https://t.co/99mM74MNu7,Tue Jan 28 17:52:22 +0000 2020,0,26,26,18:39.9,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @icao @WHO Knock knock, Im wonder why excluding taiwan for anticipated",Tue Jan 28 16:20:25 +0000 2020,1,35,35,18:39.9,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO May start share with Taiwan. Taiwan has 8 confirmed cases now that almost had travel history in Wuhan or their family gets infection from the case.,Tue Jan 28 16:34:52 +0000 2020,1,33,33,18:39.9,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO Maybe start with not excluding #Taiwan ???,Tue Jan 28 16:08:07 +0000 2020,3,97,97,18:39.9,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO Taiwan is one of the countries seriously affected by coronavirus. Are @WHO  @UN @icao teaming up with Taiwan? Or people in Taiwan don't deserve to stay healthy?,Tue Jan 28 16:31:22 +0000 2020,1,78,78,18:39.9,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @WHO @who should declare a Global Emergency.,Tue Jan 28 16:05:53 +0000 2020,1,7,7,18:43.0,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @icao @WHO Knock knock, it's Taiwan.",Tue Jan 28 17:13:19 +0000 2020,0,16,16,18:43.0,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @icao @WHO Hello, i come from Taiwan, we love ICAO, can we join you???",Tue Jan 28 16:39:28 +0000 2020,0,16,16,18:43.0,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @icao @WHO Knock, knock, I'm Taiwan. Can I join?",Tue Jan 28 16:46:50 +0000 2020,0,17,17,18:43.0,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @icao @WHO Knock knock, it's Taiwan, we'd like to join WHO too!",Tue Jan 28 16:40:18 +0000 2020,0,15,15,18:43.0,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @icao @WHO WHO has spoken, their experts have made a call after nations took action on their own without their expertise... just saying....#Wuhanghazi #LateInTheDay",Thu Jan 30 22:45:46 +0000 2020,0,0,0,18:43.0,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO May start share with Taiwan. Taiwan has 8 confirmed cases now that almost had travel history in Wuhan or their family gets infection from the case.,Tue Jan 28 17:25:45 +0000 2020,0,12,12,18:43.0,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO No confidence in #WHO or #UN experts.  This will prove to be a case study of what should have been done in the beginning versus these entertaining memes that just poke the bear of truth against you.  Little late in the day of the outbreak wouldn't you say!,Tue Jan 28 17:05:11 +0000 2020,1,8,8,18:43.0,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO You are excluding the nearest country to China from getting the information about coronavirus! You are putting CCPs order before Taiwaneses health! Taiwan have the best health care could help but WHO just gonna ignore all the contributions and sacrifices Taiwan made during SARS,Tue Jan 28 19:21:19 +0000 2020,1,14,14,18:43.0,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@spencer_yancey @UN @WHO Agree,Tue Jan 28 16:07:32 +0000 2020,0,1,1,18:43.0,support
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @icao @WHO People in Taiwan need to be alive, share the virus informations to Taiwan!!",Tue Jan 28 16:50:01 +0000 2020,0,17,17,18:43.0,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO Taiwan Taiwan Taiwan,Tue Jan 28 18:27:24 +0000 2020,0,7,7,18:46.7,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @icao @WHO So, Taiwan can join now?",Tue Jan 28 16:52:38 +0000 2020,0,6,6,18:46.8,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @WHO @WHO &amp; @icao shouldn't exclude Taiwan from participation, especially when Taiwan has a close tie with China and is strongly affected by the coronavirus.",Tue Jan 28 16:57:12 +0000 2020,0,10,10,18:46.8,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO Why is Taiwan being excluded? It's so close to China and there are already confirmed cases there too.,Tue Jan 28 18:13:28 +0000 2020,0,7,7,18:46.8,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO How about Taiwan? we can join @icao !!!,Tue Jan 28 16:52:58 +0000 2020,0,5,5,18:46.8,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @icao @WHO How about start with not excluding #Taiwan ?,Tue Jan 28 17:12:22 +0000 2020,0,6,6,18:46.8,query
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,@UN @WHO who ? ??? ? ?? ?? ????.,Tue Jan 28 16:02:22 +0000 2020,0,6,6,18:46.8,comment
https://mobile.twitter.com/UN/status/1222187834754420736,Tue Jan 28 2020,"@UN @icao @WHO Alough Taiwan do lots of thing,you iust keep us out.",Tue Jan 28 16:56:45 +0000 2020,0,10,10,18:46.8,comment
