Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
827358936123617127,Mon Jan 27 2020,"@CGTNOfficial I got goosebumps listening to the voices of the people.Great work people of WuhanStay strongMy hopes, prayers and wishes with you",Mon Jan 27 16:48:32 +0000 2020,0,1,1,09:16.2,support
827358936123617127,Mon Jan 27 2020,"@CGTNOfficial Someone on CCP must have watched ""Network"" (1976) and adapted for propaganda.But first, you have to get Mad! Go to the window and yell:""I'm as MAD as HELL, and I'm not going to take this anymore!""https://t.co/2cVbRoFSJ9",Mon Jan 27 17:14:47 +0000 2020,1,0,0,09:16.2,deny
827358936123617127,Mon Jan 27 2020,@CGTNOfficial ,Mon Jan 27 16:14:57 +0000 2020,0,1,1,09:16.2,support
827358936123617127,Mon Jan 27 2020,"@deborianerin @CGTNOfficial Perhaps, not every room should have a window?  And, windows blacknobody at home (Chinese people does not always keep the lights on if they are watching TV for the sake of energy saving)",Mon Jan 27 22:33:29 +0000 2020,0,2,2,09:16.2,comment
827358936123617127,Mon Jan 27 2020,@CGTNOfficial Stay strong wuhan from Paris ?????,Mon Jan 27 19:17:13 +0000 2020,0,1,1,09:16.2,support
827358936123617127,Mon Jan 27 2020,"@CGTNOfficial Hello @CGTNOfficial  - why are most of the windows black (nobody ist at home) when nobody is allowed to go out? :) I see a vacuum here. Could it be, that huge Parts of Wuhan are deserted already?",Mon Jan 27 16:40:30 +0000 2020,0,0,0,09:16.2,comment
827358936123617127,Mon Jan 27 2020,@CGTNOfficial Stay strong wuhan from Thailand ??,Mon Jan 27 16:11:36 +0000 2020,0,10,10,09:16.2,support
827358936123617127,Mon Jan 27 2020,"@CGTNOfficial Increble,,,,,, China ??????????",Mon Jan 27 16:11:47 +0000 2020,0,4,4,09:16.2,support
827358936123617127,Mon Jan 27 2020,@CGTNOfficial h??,Mon Jan 27 16:41:30 +0000 2020,0,3,3,09:16.2,support
827358936123617127,Mon Jan 27 2020,@naaayorkorboye @CGTNOfficial This ?,Mon Jan 27 16:56:32 +0000 2020,0,1,1,09:16.2,support
827358936123617127,Mon Jan 27 2020,@CGTNOfficial Wuhan Resist!!,Mon Jan 27 16:40:18 +0000 2020,0,0,0,09:17.8,support
827358936123617127,Mon Jan 27 2020,@CGTNOfficial Stay strong Wuhan ! From Brazil ???,Mon Jan 27 19:09:24 +0000 2020,0,0,0,09:17.8,support
827358936123617127,Mon Jan 27 2020,@CGTNOfficial ?,Mon Jan 27 20:26:55 +0000 2020,0,0,0,09:17.8,support
827358936123617127,Mon Jan 27 2020,@CGTNOfficial ,Mon Jan 27 16:50:03 +0000 2020,0,0,0,09:17.8,support
827358936123617127,Mon Jan 27 2020,@CGTNOfficial Stay Strong Wuhan,Mon Jan 27 17:40:45 +0000 2020,0,0,0,09:17.8,support
827358936123617127,Mon Jan 27 2020,@CGTNOfficial @cgtnamerica Hmm That's some how confusing and funny,Mon Jan 27 18:42:26 +0000 2020,0,0,0,09:17.8,support
827358936123617127,Mon Jan 27 2020,@CGTNOfficial use medication for up the defenses and ate  food vegetables and fruit  up defenses,Mon Jan 27 18:00:29 +0000 2020,0,0,0,09:17.8,comment
827358936123617127,Mon Jan 27 2020,@CGTNOfficial chaizo wuhan. https://t.co/dZC3bn9Qsa,Mon Jan 27 16:00:57 +0000 2020,2,7,7,09:19.3,comment
827358936123617127,Mon Jan 27 2020,@CGTNOfficial come,Fri Jan 31 15:49:13 +0000 2020,0,0,0,09:19.3,comment
827358936123617127,Mon Jan 27 2020,@CGTNOfficial @kamerknc,Mon Jan 27 18:50:11 +0000 2020,0,0,0,09:19.3,comment
827358936123617127,Mon Jan 27 2020,@CGTNOfficial h,Mon Jan 27 16:10:25 +0000 2020,0,1,1,09:23.8,support
827358936123617127,Mon Jan 27 2020,@404907839Jiwei @CGTNOfficial Years?Two or three quarters is more likely.,Mon Jan 27 18:29:40 +0000 2020,0,0,0,09:23.8,support
827358936123617127,Mon Jan 27 2020,"@CGTNOfficial Although China's national economy will regress for several years, I believe China is getting better and better",Mon Jan 27 18:28:25 +0000 2020,0,0,0,09:23.8,support
827358936123617127,Mon Jan 27 2020,@CGTNOfficial https://t.co/ryVcmBCiCg,Mon Jan 27 17:59:43 +0000 2020,0,0,0,09:23.8,comment
827358936123617127,Mon Jan 27 2020,"@CGTNOfficial You must think about those who have been separated... Children from parents, wives from husband and more and more... Someone from above is separating you from your loved ones to show, #it_hurts. Be nice to #Chinese_muslims #peacetoall",Mon Jan 27 17:26:58 +0000 2020,0,0,0,09:23.8,comment
