Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
1660436590910312780,Wed Apr 01 2020,@adediran_alade @adebankefalade U have done a good job already don't spoil it by attacking government.This thing was already explained by the governor himself on @TVCconnect yesterday. He said then that they were awaiting the results of the 25 tested cases which I believe it was responsible for the latest there,Wed Apr 01 17:52:12 +0000 2020,0,0,0,14:23.4,comment
1660436590910312780,Wed Apr 01 2020,@the_2nd_born Much welcome bro.The fight against COVID-19 is a battle for us all to fight.,Wed Apr 01 15:56:05 +0000 2020,0,3,3,14:23.4,comment
1660436590910312780,Wed Apr 01 2020,@adediran_alade @Ijachi79 Thanks for this. Hopefully we can all be attacking misinformation like this. People thrive in spreading panic,Wed Apr 01 16:43:19 +0000 2020,0,9,9,14:23.4,support
1660436590910312780,Wed Apr 01 2020,"Some 127 citizens returned from Ivory coast in a convoy of like 10 buses, Osun government decided to quarantine them and test them for covid-19 the result is what we are seeing now. 2/3",Wed Apr 01 12:49:29 +0000 2020,27,46,46,14:23.4,comment
1660436590910312780,Wed Apr 01 2020,@adediran_alade Thank you for this..,Wed Apr 01 14:37:08 +0000 2020,0,0,0,14:23.4,support
1660436590910312780,Wed Apr 01 2020,Thanks to Ogun state government that first noticed the situation and call the attention of Osun state government to it and kudos to Osun state government for acting swiftly. Osun state now has 14 cases as at this morning. We shall overcome. 3/3,Wed Apr 01 12:49:31 +0000 2020,30,60,60,14:23.4,comment
1660436590910312780,Wed Apr 01 2020,@austinepawas @Ijachi79 You are welcome bro.This should be the duty of the government media teams across the 36 states and FCT. Seems lots of them focus on irrelevant things rather than updating their people on real information and being ahead of the fake news.But we shall overcome.,Wed Apr 01 16:50:09 +0000 2020,1,10,10,14:23.4,support
1660436590910312780,Wed Apr 01 2020,"@Topetopzy @adebankefalade @TVCconnect Until we stop seeing every wake up call as an attack, we won't progress as a nation.We were talking about how to curb fake news and I replied on possible solution that the media team should be up and doing. How is that an attack on the government?  It is well",Wed Apr 01 17:55:03 +0000 2020,2,5,5,14:23.4,support
1660436590910312780,Wed Apr 01 2020,"@OliverYoungezt @adediran_alade @iSellJoy Very true, am based in osun n a medical personnel",Wed Apr 01 14:34:25 +0000 2020,0,7,7,14:23.4,support
1660436590910312780,Wed Apr 01 2020,@rajisamuel75 @adediran_alade Thanks for this,Wed Apr 01 22:00:03 +0000 2020,0,1,1,14:25.5,support
1660436590910312780,Wed Apr 01 2020,@dejavu213 @adediran_alade Osun State is not having any boarder nor boundary with Ivory coast.,Wed Apr 01 17:51:25 +0000 2020,0,0,0,14:25.5,comment
1660436590910312780,Wed Apr 01 2020,@adediran_alade The government quarantined them? Beautiful,Wed Apr 01 16:04:02 +0000 2020,0,0,0,14:25.5,comment
1660436590910312780,Wed Apr 01 2020,@adediran_alade This is a huge relief,Wed Apr 01 16:02:48 +0000 2020,0,0,0,14:25.5,comment
1660436590910312780,Wed Apr 01 2020,@adediran_alade Thanks for the update,Wed Apr 01 21:36:37 +0000 2020,0,1,1,14:25.5,support
1660436590910312780,Wed Apr 01 2020,@adediran_alade @wickedstepmami You people just talk without links. Even you how do we sure your story is true.,Wed Apr 01 16:10:57 +0000 2020,0,1,1,14:28.1,query
