Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,@itscluhrens There's no report yet that she's back in SoKor.. so i guess she's still there. Hope I'm wrong tho.,Fri Jan 24 00:02:31 +0000 2020,0,0,0,48:28.9,deny
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,@lindainthesky1 I read that China suppressed information about the outbreak like what they did during SARS. So many countries are left misinformed.,Thu Jan 23 09:20:24 +0000 2020,2,14,14,48:28.9,comment
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,@theintjnurse Why are we in the UK not kn the alert and ready to respond ? We have 1000s of Chinese people in the UK who travel in and out of China this needs to be a priority screen at LHR now dont just hand out leaflets. That wont stop the spread of the,Thu Jan 23 09:08:04 +0000 2020,1,7,7,48:28.9,query
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,@theintjnurse OMG ??. I HOPE YOU WILL BE FINE  ??,Thu Jan 23 10:15:53 +0000 2020,0,0,0,48:28.9,support
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,@theintjnurse @azeearose #KillThisLove #BestMusicVideo #iHeartAwards @ygofficialblink,Thu Jan 23 13:59:27 +0000 2020,4,0,0,48:28.9,comment
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,@theintjnurse Is Lisa still in China for the show she's on?,Thu Jan 23 23:52:11 +0000 2020,0,0,0,48:28.9,query
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,@theintjnurse someone get lisa outta there pls :(,Thu Jan 23 21:01:54 +0000 2020,0,1,1,48:28.9,support
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,"@theintjnurse I just want to make sure if #antivaccine folks wont follow the CDC advise in regards the #coronavirus too, since, you know, you probably could use an eSseNtiAl oiL for it.",Thu Jan 23 16:20:31 +0000 2020,0,3,3,48:28.9,comment
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,@fawkyuo And thank you also for the RT. Hope Lisa get home healthy and safe. ????,Thu Jan 23 11:40:47 +0000 2020,0,6,6,48:28.9,support
https://mobile.twitter.com/theintjnurse/status/1220253989494640640,Thu Jan 23 2020,@theintjnurse thanks for spreading awareness on this virus we appreciate it,Thu Jan 23 10:29:48 +0000 2020,0,8,8,48:28.9,comment
