Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,@JohnFanimokun The Nigerian doctor in UK abi? Why do we like to do this to ourselves? Wetin the person gain now to post such lies,Sat Mar 14 03:16:33 +0000 2020,2,4,4,39:26.0,deny
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,@JohnFanimokun Corona virus is nothing to joke about. Hope she's picked up by authorities,Sat Mar 14 08:57:18 +0000 2020,0,1,1,39:26.0,deny
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,"@JohnFanimokun Saw it too &amp; felt sympatetic as many other folks,but later as I saw it was just mischief,I was like Not Again"". Fakenews will take its toll on our empathy &amp; reaction as a people cos soon instead of been alarmed we'll all be circumspect &amp; that may be dangerous in a real emergency",Sat Mar 14 07:51:17 +0000 2020,1,0,0,39:26.0,comment
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,"@JohnFanimokun I doubted the story initially because nobody heard it in Nigerian community London, what a SHAME.",Sat Mar 14 10:58:37 +0000 2020,2,2,2,39:26.0,deny
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,@JohnFanimokun Were plenty for this street. I knew that thing was fake immediately I saw in the afternoon. We need to grow high level of scepticism on information not from official sources on this street.,Fri Mar 13 22:02:06 +0000 2020,3,6,6,39:26.0,deny
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,@JohnFanimokun I knew its a lie when I saw the tweet,Sat Mar 14 01:50:00 +0000 2020,0,3,3,39:26.0,deny
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,@JohnFanimokun She probably had her reasons for taking it down. Just saying tho,Fri Mar 13 22:15:41 +0000 2020,0,0,0,39:28.6,comment
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,@JohnFanimokun I know that lady. In this age of social media everybody wants to trend,Sat Mar 14 04:50:37 +0000 2020,2,2,2,39:28.6,comment
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,@JohnFanimokun I never believed it though. That may sound unbelievable,Sat Mar 14 03:56:59 +0000 2020,0,0,0,39:28.6,deny
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,"@JohnFanimokun There's nothing u can do to caution those children of baal, one destined for destruction shall surely be destroyed.",Fri Mar 13 22:31:01 +0000 2020,6,3,3,39:28.6,comment
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,@JohnFanimokun @Sbdsng Don't stress it. That's her wish and that virus will eventually kill her. You don't wish evil to yourself or loved ones,Mon Mar 16 18:24:47 +0000 2020,1,1,1,39:28.6,deny
https://mobile.twitter.com/JohnFanimokun/status/1238585407966765058,Fri Mar 13 2020,"@JohnFanimokun @Sbdsng Bros, this is today's Metro. Let them be lieing through thier teeth. Just because they want to pull traffic to thier tweet https://t.co/8c6ieWTfGR",Mon Mar 16 18:53:00 +0000 2020,0,0,0,39:28.6,deny
